Datum;Uhrzeit;Physikalischer Nettoexport[MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
04.03.2020;03:00;15;67;-110;2.796;0;31;-1.094;0;-1.815;431;0;0;-608;1.684;-915;44;-819;324;-1
04.03.2020;04:00;-790;41;-320;2.536;0;14;-1.087;0;-1.795;438;0;0;-608;1.587;-831;0;-1.122;357;0
04.03.2020;05:00;1.235;18;-221;2.659;0;3;-1.052;80;-1.250;470;0;0;-608;1.589;-572;211;-748;656;0
04.03.2020;06:00;2.627;173;-203;2.116;0;33;-431;284;-1.118;525;0;0;-240;1.109;-529;319;-513;1.102;0
04.03.2020;07:00;3.369;1.223;-71;1.244;-4;86;-164;292;-1.196;592;0;0;-10;889;-783;329;-151;1.093;0
04.03.2020;08:00;5.683;2.161;-8;1.514;-151;308;-5;139;-1.244;626;0;0;-176;896;-756;1.056;0;1.323;0
04.03.2020;09:00;7.722;2.263;-27;2.029;-167;417;0;200;-1.050;633;0;0;-11;1.213;-463;1.428;0;1.257;0
04.03.2020;10:00;7.209;2.013;0;2.037;-104;221;-34;171;-968;634;0;2;0;1.329;-542;1.152;0;1.298;0
04.03.2020;11:00;8.140;1.738;0;2.382;-12;446;-141;286;-829;644;0;2;0;1.630;-410;1.036;0;1.368;0
04.03.2020;12:00;7.630;1.243;0;2.365;0;63;-442;584;-571;624;0;2;0;1.680;-140;846;-14;1.390;0
04.03.2020;13:00;8.066;1.309;0;2.673;0;78;-282;711;-425;599;0;2;0;1.843;-18;535;-267;1.308;0
04.03.2020;14:00;6.867;1.087;0;2.472;0;76;-268;750;-330;586;0;2;0;1.719;-1;84;-651;1.341;0
04.03.2020;15:00;4.886;1.052;0;1.611;0;67;-331;761;-247;570;0;0;-227;1.389;0;0;-1.177;1.418;0
04.03.2020;16:00;2.295;1.748;0;569;-28;47;-945;694;-245;573;0;0;-301;896;-36;0;-2.037;1.360;0
04.03.2020;17:00;-281;2.563;0;177;-769;1;-1.091;363;-673;589;0;0;-148;335;-413;0;-2.428;1.213;0
04.03.2020;18:00;-884;1.969;-7;121;-324;0;-1.108;125;-980;626;0;0;-535;228;-645;0;-1.151;797;0
04.03.2020;19:00;-939;1.680;-214;139;-297;0;-848;165;-971;624;0;0;-605;176;-621;0;-1.046;879;0
04.03.2020;20:00;905;1.359;-369;763;-2;0;-830;371;-585;577;0;0;-574;335;-351;0;-1.153;1.364;0
04.03.2020;21:00;1.320;499;-317;1.465;0;0;-1.089;585;-428;538;0;0;-606;907;-13;0;-1.748;1.527;0
04.03.2020;22:00;1.989;455;-292;1.738;0;0;-1.316;650;-544;543;0;0;-607;1.254;-17;0;-1.385;1.510;0
04.03.2020;23:00;1.884;503;-203;2.104;0;0;-1.458;498;-761;486;0;0;-608;1.155;-108;0;-961;1.237;0
05.03.2020;00:00;-987;0;-509;1.398;0;0;-1.401;199;-802;439;0;0;-608;1.091;-115;0;-1.810;1.131;0
05.03.2020;01:00;-2.111;0;-1.105;1.251;0;0;-1.511;123;-824;434;0;0;-608;1.139;-149;0;-2.070;1.209;0
05.03.2020;02:00;-2.459;0;-1.286;1.422;0;0;-1.778;114;-788;427;0;0;-608;1.438;-56;0;-2.568;1.224;0
05.03.2020;03:00;-3.227;0;-1.095;1.192;0;0;-1.816;63;-720;430;0;0;-608;1.375;-49;0;-3.266;1.267;0
05.03.2020;04:00;-2.897;0;-654;1.073;0;0;-1.818;111;-581;441;0;0;-608;1.246;-24;0;-3.379;1.296;0
05.03.2020;05:00;-386;0;-1.106;1.704;0;0;-1.479;714;-140;469;0;0;-521;1.912;0;0;-3.404;1.465;0
05.03.2020;06:00;-1.024;0;-2.346;574;-110;356;-51;920;-22;508;0;0;-81;1.458;-36;0;-3.747;1.553;0
05.03.2020;07:00;-255;0;-1.044;408;-486;1.337;0;680;-156;566;0;3;0;975;-124;0;-3.776;1.362;0
05.03.2020;08:00;1.914;1.131;-679;278;-298;1.702;0;537;-396;598;0;3;0;822;-112;0;-2.954;1.282;0
05.03.2020;09:00;3.151;1.635;-542;447;-28;1.550;0;350;-600;622;0;3;0;903;-95;0;-2.354;1.260;0
05.03.2020;10:00;4.137;1.686;-392;958;0;1.641;0;331;-639;621;0;3;0;1.236;-141;0;-2.379;1.212;0
05.03.2020;11:00;4.076;1.503;-218;1.239;0;1.129;0;385;-794;638;0;3;0;1.291;-294;0;-2.066;1.260;0
05.03.2020;12:00;5.120;1.575;-90;1.489;0;851;0;635;-678;623;0;3;0;1.415;-198;0;-2.051;1.546;0
05.03.2020;13:00;4.212;969;-216;1.821;0;1.278;0;670;-748;618;0;3;0;1.300;-209;0;-2.730;1.456;0
05.03.2020;14:00;4.305;910;-28;2.175;0;1.173;0;722;-749;581;0;2;0;1.297;-226;0;-2.991;1.439;0
05.03.2020;15:00;2.200;600;0;1.921;0;71;-236;833;-721;567;0;2;0;1.260;-96;0;-3.562;1.561;0
05.03.2020;16:00;2.648;1.300;0;1.837;0;101;-174;863;-613;586;0;2;0;1.215;-53;0;-3.803;1.387;0
05.03.2020;17:00;4.581;1.628;0;2.058;0;464;-10;935;-461;582;0;190;0;1.136;-26;0;-3.387;1.472;0
05.03.2020;18:00;6.780;1.596;0;1.981;0;804;0;1.253;-364;614;0;151;0;1.560;0;0;-2.301;1.486;0
05.03.2020;19:00;6.929;1.625;0;2.026;0;271;-75;1.354;-307;605;0;12;0;1.612;0;0;-1.745;1.551;0
05.03.2020;20:00;6.073;1.011;-11;2.747;0;45;-704;1.680;-319;559;0;3;0;1.857;0;0;-2.386;1.591;0
05.03.2020;21:00;4.581;1.238;-411;2.996;0;9;-1.408;1.282;-456;515;0;0;-465;2.079;-16;0;-2.300;1.518;0
05.03.2020;22:00;5.764;1.264;-117;3.262;0;67;-907;1.173;-479;508;0;0;-591;2.131;-29;0;-2.003;1.485;0
05.03.2020;23:00;5.700;1.508;0;3.319;0;34;-969;930;-619;471;0;0;-608;2.007;-74;8;-1.352;1.045;0
06.03.2020;00:00;3.761;1.229;-616;2.954;0;59;-759;715;-525;437;0;0;-608;1.916;-73;0;-1.891;923;0
06.03.2020;01:00;4.372;1.286;-428;2.888;0;82;-637;777;-423;402;0;0;-608;2.006;-56;0;-1.817;900;0
06.03.2020;02:00;2.876;1.256;-804;2.348;0;61;-844;763;-394;418;0;0;-608;2.014;-36;0;-2.205;907;0
06.03.2020;03:00;2.860;1.290;-786;2.320;0;46;-988;898;-358;416;0;0;-608;2.010;-14;0;-2.487;1.121;0
06.03.2020;04:00;2.334;1.116;-1.307;1.929;0;52;-972;1.038;-279;385;0;0;-608;2.124;-1;0;-2.384;1.241;0
06.03.2020;05:00;5.618;991;-1.159;2.566;0;119;-602;1.644;-234;399;0;0;-608;2.682;0;0;-1.573;1.393;0
06.03.2020;06:00;5.725;660;-781;2.493;0;136;-608;1.610;-258;432;0;0;-109;2.354;0;2;-1.468;1.262;0
06.03.2020;07:00;6.105;721;-643;2.175;0;76;-572;1.627;-235;484;0;2;0;2.344;0;0;-1.253;1.379;0
06.03.2020;08:00;5.145;369;-662;1.571;0;58;-718;1.465;-202;536;0;2;0;2.133;0;0;-834;1.427;0
06.03.2020;09:00;5.821;330;-242;1.521;0;61;-853;1.614;-132;556;0;2;0;2.263;0;19;-811;1.493;0
06.03.2020;10:00;3.797;345;-211;963;0;40;-1.169;1.133;-37;571;0;0;-430;2.165;0;0;-1.173;1.600;0
06.03.2020;11:00;3.148;144;-722;1.124;0;24;-1.229;1.219;-24;580;0;0;-502;2.301;0;0;-1.423;1.656;0
06.03.2020;12:00;1.963;17;-1.256;568;-11;1;-1.378;2.086;-4;553;0;0;-602;2.102;-48;0;-1.644;1.579;0
06.03.2020;13:00;515;3;-1.332;629;-4;0;-1.549;959;-1;540;0;0;-608;2.267;-2;0;-1.981;1.594;0
06.03.2020;14:00;-1.322;0;-2.129;786;0;0;-1.615;604;0;550;0;0;-608;2.344;-17;0;-2.849;1.612;0
06.03.2020;15:00;-1.896;55;-1.784;765;0;0;-1.819;498;-7;544;0;0;-608;2.088;-18;0;-3.158;1.548;0
06.03.2020;16:00;-2.138;105;-1.440;743;0;0;-1.801;359;-83;533;0;0;-608;1.665;-33;0;-2.935;1.357;0
06.03.2020;17:00;-1.011;146;-819;770;0;0;-1.661;83;-219;512;0;0;-402;1.243;-15;0;-2.114;1.465;0
06.03.2020;18:00;274;111;-226;428;-17;0;-1.640;9;-329;536;0;0;-167;1.085;-89;0;-823;1.396;0
06.03.2020;19:00;-306;80;-27;220;-115;0;-1.395;0;-403;532;0;0;-528;643;-125;46;-467;1.233;0
06.03.2020;20:00;2.031;184;0;1.299;0;0;-1.594;46;-269;492;0;0;-607;1.389;0;150;-648;1.589;0
06.03.2020;21:00;2.757;2;-364;2.323;0;0;-1.505;21;-309;455;0;0;-608;1.797;-4;221;-914;1.642;0
06.03.2020;22:00;3.700;364;-13;2.696;0;0;-1.368;0;-612;492;0;0;-608;1.754;-51;328;-767;1.485;0
06.03.2020;23:00;3.565;682;-1;2.762;0;0;-1.288;0;-1.024;468;0;0;-608;1.762;-439;693;-538;1.096;0
07.03.2020;00:00;4.371;1.092;0;2.856;0;0;-1.235;0;-812;444;0;0;-608;1.714;-417;546;-473;1.264;0
07.03.2020;01:00;5.626;1.519;0;2.986;0;0;-1.125;0;-862;426;0;0;-608;2.001;-455;893;-305;1.156;0
07.03.2020;02:00;5.697;1.444;0;3.266;0;0;-1.088;0;-952;408;0;0;-608;2.162;-484;862;-337;1.024;0
07.03.2020;03:00;4.059;612;0;2.741;0;0;-1.111;0;-668;397;0;0;-608;2.108;-200;292;-756;1.252;0
07.03.2020;04:00;2.490;270;-151;2.403;0;0;-1.094;0;-585;404;0;0;-608;1.882;-237;0;-1.092;1.298;0
07.03.2020;05:00;3.925;510;0;2.578;0;13;-936;0;-622;424;0;0;-608;2.010;-266;124;-763;1.461;0
07.03.2020;06:00;4.958;761;0;2.868;0;53;-736;8;-563;411;0;0;-608;1.892;-243;273;-568;1.410;0
07.03.2020;07:00;4.594;305;-36;2.374;0;94;-520;171;-406;427;0;0;-608;1.906;-36;30;-707;1.600;0
07.03.2020;08:00;3.418;168;-128;1.577;0;80;-484;125;-371;452;0;0;-608;1.658;-3;0;-571;1.523;0
07.03.2020;09:00;3.394;341;-123;1.404;-9;83;-533;91;-398;472;0;0;-591;1.606;-19;0;-339;1.409;0
07.03.2020;10:00;2.953;0;-664;1.674;0;74;-347;181;-376;457;0;0;-512;1.826;-6;0;-841;1.487;0
07.03.2020;11:00;2.960;0;-1.038;2.122;0;3;-757;248;-354;459;0;0;-357;1.931;0;1;-831;1.533;0
07.03.2020;12:00;4.300;137;-751;2.441;0;0;-1.069;288;-347;457;0;0;-365;2.220;-3;205;-601;1.688;0
07.03.2020;13:00;2.520;212;-1.340;1.837;0;3;-1.070;269;-330;439;0;0;-404;2.210;-2;0;-949;1.645;0
07.03.2020;14:00;2.562;193;-1.808;2.345;0;30;-1.135;352;-247;436;0;0;-438;2.481;0;0;-1.367;1.720;0
07.03.2020;15:00;553;188;-1.950;1.866;0;2;-1.215;364;-223;430;0;0;-439;2.213;0;0;-2.367;1.684;0
07.03.2020;16:00;-1.227;357;-1.413;1.433;0;0;-1.799;288;-222;439;0;0;-540;1.681;-1;0;-2.898;1.448;0
07.03.2020;17:00;-2.261;286;-1.443;960;0;0;-1.897;208;-257;460;0;0;-268;1.391;-24;0;-3.067;1.390;0
07.03.2020;18:00;-2.427;228;-1.312;752;0;0;-1.926;14;-412;493;0;0;-122;985;-67;0;-2.600;1.540;0
07.03.2020;19:00;-1.236;489;-1.301;765;0;0;-1.929;0;-529;491;0;0;-314;829;-89;0;-1.304;1.656;0
07.03.2020;20:00;1.789;969;-1.569;2.369;0;0;-1.956;159;-396;445;0;0;-522;1.466;-41;0;-1.065;1.930;0
07.03.2020;21:00;3.534;1.300;-1.835;3.208;0;7;-1.417;281;-359;413;0;0;-605;1.869;-37;134;-1.039;1.614;0
07.03.2020;22:00;4.425;1.487;-1.679;3.729;0;1;-1.371;198;-421;444;0;0;-608;1.886;-110;562;-834;1.141;0
07.03.2020;23:00;5.155;1.635;-1.382;3.953;0;7;-1.294;43;-521;413;0;0;-608;1.938;-193;940;-562;786;0
08.03.2020;00:00;5.483;1.486;-1.043;4.020;0;0;-1.297;2;-653;385;0;0;-609;2.095;-194;989;-618;920;0
08.03.2020;01:00;6.233;1.514;-548;4.039;0;0;-1.359;0;-712;361;0;0;-609;2.232;-222;1.178;-525;884;0
08.03.2020;02:00;6.313;1.419;-706;4.178;0;0;-1.572;81;-465;346;0;0;-609;2.216;-148;1.052;-570;1.091;0
08.03.2020;03:00;5.973;1.605;-679;3.879;0;0;-1.421;135;-434;322;0;0;-527;2.102;-196;857;-770;1.100;0
08.03.2020;04:00;5.551;1.511;-1.091;3.768;0;0;-1.380;163;-437;333;0;0;-82;2.135;-164;647;-989;1.137;0
08.03.2020;05:00;6.907;1.667;-925;3.983;0;0;-1.288;239;-388;336;0;0;-130;2.324;-55;766;-899;1.277;0
08.03.2020;06:00;7.466;1.610;-646;3.912;0;0;-1.298;275;-354;310;0;0;-5;2.370;-11;784;-857;1.376;0
08.03.2020;07:00;8.468;1.363;-250;4.139;0;52;-944;367;-273;305;0;0;-472;2.443;-1;1.003;-718;1.454;0
08.03.2020;08:00;9.252;1.341;-29;3.812;0;65;-788;404;-181;310;0;0;-163;2.690;0;902;-591;1.480;0
08.03.2020;09:00;9.458;1.354;-75;3.395;0;77;-497;521;-102;332;0;0;-1;3.079;0;573;-648;1.450;0
08.03.2020;10:00;9.203;1.537;-21;3.006;0;97;-567;655;-8;325;0;3;0;3.121;-1;374;-732;1.414;0
08.03.2020;11:00;9.607;1.711;0;2.294;0;145;-21;854;0;338;0;2;0;3.171;-25;278;-643;1.503;0
08.03.2020;12:00;10.659;1.676;0;2.144;0;1.167;0;870;0;359;0;2;0;3.193;-28;319;-474;1.431;0
08.03.2020;13:00;10.254;1.950;0;1.523;0;1.288;0;867;0;338;0;69;0;2.994;-50;269;-479;1.485;0
08.03.2020;14:00;9.389;1.684;0;1.762;0;808;0;983;0;349;0;71;0;3.070;-61;2;-846;1.567;0
08.03.2020;15:00;8.265;1.532;0;2.100;0;289;-20;961;0;344;0;0;-271;3.014;-26;0;-1.332;1.674;0
08.03.2020;16:00;5.231;1.293;0;1.639;0;34;-592;816;0;350;0;0;-555;2.513;-8;0;-2.019;1.760;0
08.03.2020;17:00;2.465;1.186;-82;1.102;0;52;-724;600;-58;377;0;0;-608;2.187;-130;0;-2.936;1.499;0
08.03.2020;18:00;1.622;1.002;-370;1.073;-5;23;-974;634;-76;413;0;0;-608;2.013;-54;0;-3.078;1.629;0
08.03.2020;19:00;3.256;1.144;0;1.499;0;0;-1.401;582;-98;416;0;0;-608;1.841;-7;0;-1.779;1.667;0
08.03.2020;20:00;4.777;1.603;0;2.006;0;0;-1.809;575;-133;413;0;0;-608;2.166;0;0;-1.072;1.636;0
08.03.2020;21:00;3.997;1.237;0;2.245;0;0;-1.864;401;-230;406;0;0;-608;1.981;0;0;-1.042;1.471;0
08.03.2020;22:00;2.752;793;-241;2.387;0;0;-1.911;237;-315;439;0;0;-608;1.880;0;0;-1.316;1.407;0
08.03.2020;23:00;2.730;670;-360;2.583;0;0;-1.849;169;-342;424;0;0;-608;1.957;-2;26;-1.123;1.185;0
09.03.2020;00:00;2.343;671;-387;2.487;0;0;-1.850;73;-391;389;0;0;-608;1.863;-34;37;-1.058;1.151;0
09.03.2020;01:00;1.489;553;-730;2.660;0;0;-1.878;93;-349;373;0;0;-608;1.839;-32;0;-1.530;1.098;0
09.03.2020;02:00;-1.358;409;-1.392;1.817;0;0;-1.838;149;-290;357;0;0;-608;1.684;-24;0;-2.627;1.005;0
09.03.2020;03:00;-2.357;250;-1.736;1.652;0;0;-1.814;176;-258;359;0;0;-608;1.728;-26;0;-3.142;1.062;0
09.03.2020;04:00;-3.231;82;-2.072;1.646;0;0;-1.736;204;-244;371;0;0;-608;1.807;-37;0;-3.744;1.100;0
09.03.2020;05:00;-2.939;0;-2.327;1.890;0;0;-1.855;203;-218;397;0;0;-608;2.042;-1;0;-3.800;1.338;0
09.03.2020;06:00;-5.854;0;-2.594;471;-722;0;-1.565;279;-106;444;0;0;-607;1.197;-147;0;-4.077;1.573;0
09.03.2020;07:00;-5.690;0;-1.307;234;-1.717;0;-1.238;200;-143;494;0;0;-607;985;-473;0;-3.600;1.482;0
09.03.2020;08:00;-4.409;0;-1.135;215;-1.267;0;-1.456;135;-143;532;0;0;-111;1.219;-408;0;-3.492;1.502;0
09.03.2020;09:00;-2.527;0;-700;286;-878;2;-1.051;164;-136;542;0;2;0;1.268;-203;0;-3.379;1.556;0
09.03.2020;10:00;-3.055;0;-1.726;435;-686;17;-931;289;-69;534;0;2;0;1.411;-151;0;-3.765;1.585;0
09.03.2020;11:00;-3.524;0;-1.876;516;-479;0;-1.222;351;-16;571;0;2;0;1.453;-205;0;-4.188;1.569;0
09.03.2020;12:00;-1.533;1;-1.936;1.004;0;1;-1.503;475;-1;541;0;2;0;1.866;-46;0;-3.418;1.481;0
09.03.2020;13:00;-748;72;-1.553;1.160;0;1;-1.576;461;0;520;0;2;0;1.872;-6;0;-3.107;1.406;0
09.03.2020;14:00;541;257;-1.082;1.458;0;0;-1.717;464;0;505;0;2;0;2.061;0;0;-2.830;1.423;0
09.03.2020;15:00;-1.335;264;-1.078;823;-1;3;-1.675;450;0;494;0;0;-169;1.868;-63;0;-3.573;1.322;0
09.03.2020;16:00;-3.557;84;-1.125;477;-665;21;-1.238;320;-5;504;0;0;-366;1.372;-231;0;-4.036;1.331;0
09.03.2020;17:00;-5.200;4;-1.161;337;-1.598;6;-992;212;-41;561;0;0;-415;1.220;-450;0;-4.179;1.296;0
09.03.2020;18:00;-4.709;0;-2.321;238;-998;0;-1.208;309;-47;596;0;0;-512;1.529;-358;0;-3.533;1.596;0
09.03.2020;19:00;-3.531;63;-1.797;151;-1.001;0;-948;225;-96;592;0;0;-528;1.311;-227;0;-2.699;1.423;0
09.03.2020;20:00;-720;171;-1.250;630;-74;11;-920;247;-82;533;0;0;-547;1.394;-55;0;-2.278;1.500;0
09.03.2020;21:00;-53;372;-2.288;1.821;0;2;-1.556;290;-96;463;0;0;-605;2.030;-3;0;-2.301;1.818;0
09.03.2020;22:00;1.780;666;-2.350;2.957;0;11;-1.575;252;-163;454;0;0;-608;2.282;0;0;-1.988;1.842;0
09.03.2020;23:00;2.339;1.225;-2.867;3.564;0;7;-1.641;386;-202;409;0;0;-608;2.266;0;0;-1.858;1.658;0
10.03.2020;00:00;2.607;1.281;-3.113;3.650;0;38;-1.509;550;-213;365;0;0;-608;2.529;0;15;-1.521;1.143;0
10.03.2020;01:00;3.775;1.500;-2.814;3.500;0;106;-1.334;499;-233;345;0;0;-608;2.622;0;295;-1.341;1.238;0
10.03.2020;02:00;4.213;1.418;-2.940;3.356;0;182;-846;448;-227;316;0;0;-608;2.734;0;447;-1.409;1.342;0
10.03.2020;03:00;4.714;1.512;-2.936;3.202;0;358;-579;488;-195;313;0;0;-609;2.646;0;643;-1.544;1.415;0
10.03.2020;04:00;4.607;1.446;-3.106;3.021;0;841;-468;515;-167;327;0;0;-609;2.684;0;383;-1.769;1.509;0
10.03.2020;05:00;5.847;1.411;-2.410;3.450;0;545;-508;511;-171;355;0;0;-609;2.761;0;439;-1.653;1.726;0
10.03.2020;06:00;5.582;1.437;-1.873;3.428;0;464;-584;355;-197;396;0;0;-608;2.212;-31;331;-1.479;1.731;0
10.03.2020;07:00;6.988;1.423;-639;3.190;0;809;-585;223;-293;454;0;0;-608;2.181;-9;583;-1.054;1.313;0
10.03.2020;08:00;7.468;1.274;-218;3.285;0;818;-585;211;-295;499;0;0;-608;2.061;-18;643;-898;1.299;0
10.03.2020;09:00;7.570;1.259;-220;3.433;0;924;-585;201;-365;528;0;0;-608;2.209;0;490;-922;1.226;0
10.03.2020;10:00;6.203;1.284;-258;2.949;0;795;-585;162;-371;540;0;0;-608;2.297;0;145;-1.095;948;0
10.03.2020;11:00;6.307;1.235;-305;2.905;0;824;-585;224;-336;555;0;0;-608;2.355;0;167;-1.038;914;0
10.03.2020;12:00;6.363;1.194;-337;3.360;0;826;-585;268;-273;547;0;0;-608;2.164;0;15;-1.042;834;0
10.03.2020;13:00;5.297;1.104;-503;3.021;0;816;-585;237;-284;538;0;0;-608;2.080;0;0;-1.274;755;0
10.03.2020;14:00;5.005;1.059;-760;3.049;0;807;-585;290;-237;516;0;0;-608;2.339;0;0;-1.698;833;0
10.03.2020;15:00;4.325;1.050;-634;2.775;0;753;-585;323;-211;493;0;0;-608;2.247;0;0;-2.206;928;0
10.03.2020;16:00;4.034;1.152;-590;2.743;0;845;-585;317;-205;482;0;0;-608;1.885;0;0;-2.350;948;0
10.03.2020;17:00;4.482;1.139;-213;2.462;0;733;-585;338;-196;480;0;0;-608;1.804;0;0;-1.915;1.043;0
10.03.2020;18:00;7.165;1.122;-518;2.875;0;736;-585;1.147;-158;499;0;0;-608;2.161;0;348;-1.083;1.229;0
10.03.2020;19:00;9.427;1.135;-79;2.953;0;779;-585;1.799;-223;503;0;0;-608;2.177;0;1.065;-619;1.130;0
10.03.2020;20:00;9.225;1.067;-521;3.279;0;680;-585;1.901;-196;458;0;0;-608;2.750;0;781;-990;1.209;0
10.03.2020;21:00;9.111;1.270;-841;3.527;0;1.344;-561;1.788;-164;407;0;0;-608;2.711;0;354;-1.233;1.117;0
10.03.2020;22:00;9.890;1.528;-962;3.556;0;1.544;-59;1.883;-263;414;0;0;-325;2.451;-3;427;-1.280;979;0
10.03.2020;23:00;11.983;1.524;-754;3.741;0;2.159;0;2.023;-192;384;0;29;0;2.814;-2;558;-1.295;994;0
11.03.2020;00:00;11.941;1.505;-871;3.351;0;2.082;0;2.116;-172;341;0;70;0;2.589;-1;1.005;-1.141;1.067;0
11.03.2020;01:00;12.995;1.537;-798;3.374;0;2.121;0;2.211;-143;314;0;70;0;3.006;0;1.272;-1.025;1.056;0
11.03.2020;02:00;13.048;1.460;-707;3.301;0;2.092;0;2.198;-130;312;0;70;0;3.264;0;1.167;-996;1.017;0
11.03.2020;03:00;11.596;1.482;-676;3.188;0;1.651;0;2.067;-129;314;0;70;0;3.036;0;669;-1.106;1.030;0
11.03.2020;04:00;9.700;1.496;-480;2.959;0;539;-26;2.091;-152;319;0;4;0;2.602;-1;453;-1.239;1.135;0
11.03.2020;05:00;6.447;1.278;-796;2.532;0;373;-563;1.825;-145;350;0;0;-465;2.498;0;55;-1.491;996;0
11.03.2020;06:00;4.669;1.124;-410;2.259;0;488;-584;1.360;-183;390;0;0;-595;1.973;0;0;-1.957;804;0
11.03.2020;07:00;2.214;818;-240;1.694;0;433;-536;1.037;-197;445;0;0;-608;1.370;-2;0;-2.492;492;0
11.03.2020;08:00;-613;690;-56;790;0;106;-905;759;-307;494;0;0;-608;691;-131;0;-2.425;289;0
11.03.2020;09:00;865;658;-217;1.706;0;83;-1.418;838;-268;512;0;0;-608;1.239;-25;0;-2.190;555;0
11.03.2020;10:00;2.250;824;-812;2.278;0;119;-1.193;1.024;-200;526;0;0;-608;1.859;0;0;-2.418;851;0
11.03.2020;11:00;2.722;917;-1.167;2.481;0;131;-766;1.027;-270;538;0;0;-557;1.906;0;0;-2.347;829;0
11.03.2020;12:00;4.922;950;-1.289;3.114;0;356;-264;1.255;-215;522;0;0;-534;2.227;0;0;-2.200;1.000;0
11.03.2020;13:00;4.582;834;-1.484;2.943;0;636;-195;1.279;-178;518;0;0;-534;2.282;0;0;-2.507;988;0
11.03.2020;14:00;3.410;796;-1.987;2.903;0;914;-195;1.179;-178;510;0;0;-533;2.204;-10;0;-3.087;894;0
11.03.2020;15:00;2.163;642;-1.953;2.492;0;850;-211;1.173;-186;493;0;0;-534;1.962;0;0;-3.230;665;0
11.03.2020;16:00;-198;410;-1.838;1.952;0;865;-523;660;-215;492;0;0;-533;1.315;-8;0;-3.416;641;0
11.03.2020;17:00;-3.936;200;-1.923;597;-38;511;-265;323;-318;500;0;0;-533;685;-182;0;-4.004;511;0
11.03.2020;18:00;-5.283;98;-2.344;302;-348;54;-277;405;-325;515;0;0;-533;409;-421;0;-3.498;680;0
11.03.2020;19:00;-3.029;330;-1.788;350;-79;28;-651;515;-436;511;0;0;-532;324;-366;0;-2.089;854;0
11.03.2020;20:00;1.409;781;-1.522;2.092;0;21;-1.012;1.222;-260;459;0;0;-533;1.352;-10;0;-2.146;965;0
11.03.2020;21:00;4.806;1.106;-869;3.036;0;68;-678;1.365;-258;410;0;0;-533;1.794;0;0;-1.492;857;0
11.03.2020;22:00;6.080;1.119;-813;3.263;0;106;-590;1.649;-213;413;0;0;-533;2.125;0;74;-1.528;1.008;0
11.03.2020;23:00;7.960;1.211;-757;3.785;0;224;-580;1.780;-180;385;0;0;-533;2.597;0;267;-1.306;1.067;0
12.03.2020;00:00;9.894;1.115;-877;3.832;0;439;-382;2.113;-161;342;0;0;-90;2.755;0;809;-1.135;1.134;0
12.03.2020;01:00;11.453;1.317;-278;3.570;0;471;-111;2.151;-135;307;0;68;0;2.921;0;1.191;-951;932;0
12.03.2020;02:00;11.854;1.299;-456;3.871;0;845;-370;2.095;-166;298;0;70;0;2.964;0;1.322;-862;944;0
12.03.2020;03:00;11.991;1.523;-641;3.709;0;1.460;-14;2.013;-194;299;0;70;0;2.656;0;1.166;-986;930;0
12.03.2020;04:00;11.449;1.398;-350;3.175;0;1.731;0;2.006;-174;313;0;70;0;2.547;-16;829;-1.066;986;0
12.03.2020;05:00;11.533;1.159;-328;3.570;0;971;-1;2.165;-93;344;0;70;0;2.654;0;939;-938;1.021;0
12.03.2020;06:00;10.238;911;-40;3.251;0;888;-318;2.144;-135;385;0;0;-412;2.450;-1;713;-748;1.150;0
12.03.2020;07:00;9.009;1.234;0;2.653;0;1.058;-478;1.605;-77;442;0;0;-582;2.421;-3;381;-735;1.090;0
12.03.2020;08:00;9.620;1.444;0;2.696;0;1.216;-568;1.389;-105;500;0;0;-608;2.621;-97;631;-514;1.015;0
12.03.2020;09:00;11.038;1.457;0;2.869;0;1.413;-274;1.640;-145;516;0;0;-112;2.886;-210;628;-525;895;0
12.03.2020;10:00;11.283;1.587;0;2.779;0;1.896;0;1.628;-188;508;0;68;0;2.760;-254;358;-584;725;0
12.03.2020;11:00;9.581;1.231;-310;2.474;0;1.640;-83;1.518;-260;525;0;70;0;2.647;-288;354;-671;734;0
12.03.2020;12:00;10.779;1.599;-234;2.790;0;1.757;0;1.575;-246;509;0;70;0;2.674;-250;332;-612;815;0
12.03.2020;13:00;9.902;1.348;-268;3.041;0;1.731;0;1.498;-257;503;0;70;0;2.644;-387;76;-833;736;0
12.03.2020;14:00;10.103;1.517;0;3.201;0;1.407;-4;1.576;-296;492;0;70;0;2.545;-302;20;-903;780;0
12.03.2020;15:00;9.417;1.263;0;3.558;0;1.198;-259;1.539;-353;515;0;0;-413;2.364;-235;278;-863;825;0
12.03.2020;16:00;6.754;1.526;0;2.726;0;977;-545;1.310;-393;508;0;0;-586;1.884;-211;0;-1.358;916;0
12.03.2020;17:00;4.486;1.606;0;1.717;0;1.336;-438;933;-436;487;0;0;-608;1.207;-207;0;-1.732;621;0
