Datum;Uhrzeit;Generation_DE GT 3[MW];Generation_DE Block 4[MW];Generation_DE Block 3[MW]
12.04.2020;00:00;-;0;-
12.04.2020;01:00;-;98;-
12.04.2020;02:00;-;91;-
12.04.2020;03:00;-;0;-
12.04.2020;04:00;-;73;-
12.04.2020;05:00;-;72;-
12.04.2020;06:00;-;73;-
12.04.2020;07:00;-;50;-
12.04.2020;08:00;-;73;-
12.04.2020;09:00;-;58;-
12.04.2020;10:00;-;73;-
12.04.2020;11:00;-;58;-
12.04.2020;12:00;-;0;-
12.04.2020;13:00;-;96;-
12.04.2020;14:00;-;0;-
12.04.2020;15:00;-;98;-
12.04.2020;16:00;-;96;-
12.04.2020;17:00;-;96;-
12.04.2020;18:00;-;98;-
12.04.2020;19:00;-;90;-
12.04.2020;20:00;-;98;-
12.04.2020;21:00;-;89;-
12.04.2020;22:00;-;98;-
12.04.2020;23:00;-;98;-
13.04.2020;00:00;-;0;-
13.04.2020;01:00;-;91;-
13.04.2020;02:00;-;98;-
13.04.2020;03:00;-;94;-
13.04.2020;04:00;-;73;-
13.04.2020;05:00;-;54;-
13.04.2020;06:00;-;73;-
13.04.2020;07:00;-;56;-
13.04.2020;08:00;-;61;-
13.04.2020;09:00;-;58;-
13.04.2020;10:00;-;0;-
13.04.2020;11:00;-;51;-
13.04.2020;12:00;-;73;-
13.04.2020;13:00;-;81;-
13.04.2020;14:00;-;98;-
13.04.2020;15:00;-;61;-
13.04.2020;16:00;-;0;-
13.04.2020;17:00;-;88;-
13.04.2020;18:00;-;98;-
13.04.2020;19:00;-;78;-
13.04.2020;20:00;-;85;-
13.04.2020;21:00;-;0;-
13.04.2020;22:00;-;0;-
13.04.2020;23:00;-;96;-
14.04.2020;00:00;-;101;-
14.04.2020;01:00;-;88;-
14.04.2020;02:00;-;101;-
14.04.2020;03:00;-;95;-
14.04.2020;04:00;-;73;-
14.04.2020;05:00;-;72;-
14.04.2020;06:00;-;73;-
14.04.2020;07:00;-;48;-
14.04.2020;08:00;-;73;-
14.04.2020;09:00;-;51;-
14.04.2020;10:00;-;47;-
14.04.2020;11:00;-;47;-
14.04.2020;12:00;-;52;-
14.04.2020;13:00;-;0;-
14.04.2020;14:00;-;59;-
14.04.2020;15:00;-;53;-
14.04.2020;16:00;-;88;-
14.04.2020;17:00;-;74;-
14.04.2020;18:00;-;63;-
14.04.2020;19:00;-;55;-
14.04.2020;20:00;-;88;-
14.04.2020;21:00;-;55;-
14.04.2020;22:00;-;58;-
14.04.2020;23:00;-;59;-
15.04.2020;00:00;-;0;-
15.04.2020;01:00;-;0;-
15.04.2020;02:00;-;58;-
15.04.2020;03:00;-;51;-
15.04.2020;04:00;-;74;-
15.04.2020;05:00;-;50;-
15.04.2020;06:00;-;74;-
15.04.2020;07:00;-;50;-
15.04.2020;08:00;-;51;-
15.04.2020;09:00;-;50;-
15.04.2020;10:00;-;50;-
15.04.2020;11:00;-;74;-
15.04.2020;12:00;-;0;-
15.04.2020;13:00;-;57;-
15.04.2020;14:00;-;94;-
15.04.2020;15:00;-;57;-
15.04.2020;16:00;-;94;-
15.04.2020;17:00;-;57;-
15.04.2020;18:00;-;61;-
15.04.2020;19:00;-;60;-
15.04.2020;20:00;-;63;-
15.04.2020;21:00;-;0;-
15.04.2020;22:00;-;61;-
15.04.2020;23:00;-;0;-
16.04.2020;00:00;-;0;-
16.04.2020;01:00;-;84;-
16.04.2020;02:00;-;58;-
16.04.2020;03:00;-;84;-
16.04.2020;04:00;-;51;-
16.04.2020;05:00;-;47;-
16.04.2020;06:00;-;84;-
16.04.2020;07:00;-;44;-
16.04.2020;08:00;-;84;-
16.04.2020;09:00;-;58;-
16.04.2020;10:00;-;84;-
16.04.2020;11:00;-;60;-
16.04.2020;12:00;-;84;-
16.04.2020;13:00;-;61;-
16.04.2020;14:00;-;84;-
16.04.2020;15:00;-;63;-
16.04.2020;16:00;-;69;-
16.04.2020;17:00;-;84;-
16.04.2020;18:00;-;89;-
16.04.2020;19:00;-;84;-
16.04.2020;20:00;-;92;-
16.04.2020;21:00;-;0;-
16.04.2020;22:00;-;84;-
16.04.2020;23:00;-;75;-
17.04.2020;00:00;-;0;-
17.04.2020;01:00;-;0;-
17.04.2020;02:00;-;55;-
17.04.2020;03:00;-;55;-
17.04.2020;04:00;-;74;-
17.04.2020;05:00;-;43;-
17.04.2020;06:00;-;0;-
17.04.2020;07:00;-;44;-
17.04.2020;08:00;-;0;-
17.04.2020;09:00;-;43;-
17.04.2020;10:00;-;0;-
17.04.2020;11:00;-;41;-
17.04.2020;12:00;-;0;-
17.04.2020;13:00;-;51;-
17.04.2020;14:00;-;74;-
17.04.2020;15:00;-;42;-
17.04.2020;16:00;-;50;-
17.04.2020;17:00;-;74;-
17.04.2020;18:00;-;62;-
17.04.2020;19:00;-;74;-
17.04.2020;20:00;-;51;-
17.04.2020;21:00;-;0;-
17.04.2020;22:00;-;68;-
17.04.2020;23:00;-;0;-
18.04.2020;00:00;-;0;-
18.04.2020;01:00;-;67;-
18.04.2020;02:00;-;63;-
18.04.2020;03:00;-;60;-
18.04.2020;04:00;-;67;-
18.04.2020;05:00;-;45;-
18.04.2020;06:00;-;67;-
18.04.2020;07:00;-;67;-
18.04.2020;08:00;-;67;-
18.04.2020;09:00;-;67;-
18.04.2020;10:00;-;67;-
18.04.2020;11:00;-;0;-
18.04.2020;12:00;-;0;-
18.04.2020;13:00;-;0;-
18.04.2020;14:00;-;80;-
18.04.2020;15:00;-;0;-
18.04.2020;16:00;-;67;-
18.04.2020;17:00;-;67;-
18.04.2020;18:00;-;67;-
18.04.2020;19:00;-;67;-
18.04.2020;20:00;-;67;-
18.04.2020;21:00;-;56;-
18.04.2020;22:00;-;67;-
18.04.2020;23:00;-;75;-
19.04.2020;00:00;-;0;-
19.04.2020;01:00;-;0;-
19.04.2020;02:00;-;62;-
19.04.2020;03:00;-;0;-
19.04.2020;04:00;-;62;-
19.04.2020;05:00;-;50;-
19.04.2020;06:00;-;50;-
19.04.2020;07:00;-;57;-
19.04.2020;08:00;-;66;-
19.04.2020;09:00;-;49;-
19.04.2020;10:00;-;54;-
19.04.2020;11:00;-;55;-
19.04.2020;12:00;-;66;-
19.04.2020;13:00;-;64;-
19.04.2020;14:00;-;66;-
19.04.2020;15:00;-;75;-
19.04.2020;16:00;-;66;-
19.04.2020;17:00;-;82;-
19.04.2020;18:00;-;66;-
19.04.2020;19:00;-;0;-
19.04.2020;20:00;-;62;-
19.04.2020;21:00;-;72;-
19.04.2020;22:00;-;76;-
19.04.2020;23:00;-;0;-
20.04.2020;00:00;-;0;-
20.04.2020;01:00;-;66;-
20.04.2020;02:00;-;67;-
20.04.2020;03:00;-;66;-
20.04.2020;04:00;-;60;-
20.04.2020;05:00;-;66;-
20.04.2020;06:00;-;59;-
20.04.2020;07:00;-;60;-
20.04.2020;08:00;-;0;-
20.04.2020;09:00;-;49;-
20.04.2020;10:00;-;66;-
20.04.2020;11:00;-;54;-
20.04.2020;12:00;-;0;-
20.04.2020;13:00;-;66;-
20.04.2020;14:00;-;66;-
20.04.2020;15:00;-;49;-
20.04.2020;16:00;-;46;-
20.04.2020;17:00;-;66;-
20.04.2020;18:00;-;66;-
20.04.2020;19:00;-;55;-
20.04.2020;20:00;-;66;-
20.04.2020;21:00;-;54;-
20.04.2020;22:00;-;54;-
20.04.2020;23:00;-;52;-
21.04.2020;00:00;-;0;-
21.04.2020;01:00;-;0;-
21.04.2020;02:00;-;52;-
21.04.2020;03:00;-;52;-
21.04.2020;04:00;-;54;-
21.04.2020;05:00;-;54;-
21.04.2020;06:00;-;52;-
21.04.2020;07:00;-;52;-
21.04.2020;08:00;-;0;-
21.04.2020;09:00;-;0;-
21.04.2020;10:00;-;0;-
21.04.2020;11:00;-;0;-
21.04.2020;12:00;-;0;-
21.04.2020;13:00;-;0;-
21.04.2020;14:00;-;0;-
21.04.2020;15:00;-;0;-
21.04.2020;16:00;-;0;-
21.04.2020;17:00;-;0;-
21.04.2020;18:00;-;0;-
21.04.2020;19:00;-;0;-
21.04.2020;20:00;-;0;-
21.04.2020;21:00;-;0;-
21.04.2020;22:00;-;0;-
21.04.2020;23:00;-;0;-
22.04.2020;00:00;-;0;-
22.04.2020;01:00;-;0;-
22.04.2020;02:00;-;0;-
22.04.2020;03:00;-;0;-
22.04.2020;04:00;-;0;-
22.04.2020;05:00;-;0;-
22.04.2020;06:00;-;0;-
22.04.2020;07:00;-;0;-
22.04.2020;08:00;-;0;-
22.04.2020;09:00;-;0;-
22.04.2020;10:00;-;0;-
22.04.2020;11:00;-;0;-
22.04.2020;12:00;-;0;-
22.04.2020;13:00;-;0;-
22.04.2020;14:00;-;0;-
22.04.2020;15:00;-;0;-
22.04.2020;16:00;-;0;-
22.04.2020;17:00;-;0;-
22.04.2020;18:00;-;0;-
22.04.2020;19:00;-;0;-
22.04.2020;20:00;-;0;-
22.04.2020;21:00;-;0;-
22.04.2020;22:00;-;0;-
22.04.2020;23:00;-;0;-
23.04.2020;00:00;-;0;-
23.04.2020;01:00;-;0;-
23.04.2020;02:00;-;0;-
23.04.2020;03:00;-;0;-
23.04.2020;04:00;-;0;-
23.04.2020;05:00;-;0;-
23.04.2020;06:00;-;0;-
23.04.2020;07:00;-;0;-
23.04.2020;08:00;-;0;-
23.04.2020;09:00;-;0;-
23.04.2020;10:00;-;0;-
23.04.2020;11:00;-;0;-
23.04.2020;12:00;-;0;-
23.04.2020;13:00;-;0;-
23.04.2020;14:00;-;0;-
23.04.2020;15:00;-;0;-
23.04.2020;16:00;-;0;-
23.04.2020;17:00;-;0;-
23.04.2020;18:00;-;0;-
23.04.2020;19:00;-;0;-
23.04.2020;20:00;-;0;-
23.04.2020;21:00;-;0;-
23.04.2020;22:00;-;0;-
23.04.2020;23:00;-;0;-
24.04.2020;00:00;-;0;-
24.04.2020;01:00;-;27;-
24.04.2020;02:00;-;57;-
24.04.2020;03:00;-;63;-
24.04.2020;04:00;-;65;-
24.04.2020;05:00;-;59;-
24.04.2020;06:00;-;59;-
24.04.2020;07:00;-;50;-
24.04.2020;08:00;-;56;-
24.04.2020;09:00;-;56;-
24.04.2020;10:00;-;48;-
24.04.2020;11:00;-;48;-
24.04.2020;12:00;-;49;-
24.04.2020;13:00;-;69;-
24.04.2020;14:00;-;65;-
24.04.2020;15:00;-;98;-
24.04.2020;16:00;-;86;-
24.04.2020;17:00;-;84;-
24.04.2020;18:00;-;82;-
24.04.2020;19:00;-;63;-
24.04.2020;20:00;-;84;-
24.04.2020;21:00;-;77;-
24.04.2020;22:00;-;76;-
24.04.2020;23:00;-;76;-
25.04.2020;00:00;-;0;-
25.04.2020;01:00;-;86;-
25.04.2020;02:00;-;89;-
25.04.2020;03:00;-;64;-
25.04.2020;04:00;-;48;-
25.04.2020;05:00;-;48;-
25.04.2020;06:00;-;60;-
25.04.2020;07:00;-;54;-
25.04.2020;08:00;-;50;-
25.04.2020;09:00;-;51;-
25.04.2020;10:00;-;55;-
25.04.2020;11:00;-;60;-
25.04.2020;12:00;-;61;-
25.04.2020;13:00;-;74;-
25.04.2020;14:00;-;76;-
25.04.2020;15:00;-;74;-
25.04.2020;16:00;-;42;-
25.04.2020;17:00;-;42;-
25.04.2020;18:00;-;47;-
25.04.2020;19:00;-;50;-
25.04.2020;20:00;-;60;-
25.04.2020;21:00;-;54;-
25.04.2020;22:00;-;55;-
25.04.2020;23:00;-;54;-
26.04.2020;00:00;-;0;-
26.04.2020;01:00;-;55;-
26.04.2020;02:00;-;64;-
26.04.2020;03:00;-;88;-
26.04.2020;04:00;-;72;-
26.04.2020;05:00;-;64;-
26.04.2020;06:00;-;72;-
26.04.2020;07:00;-;65;-
26.04.2020;08:00;-;55;-
26.04.2020;09:00;-;49;-
26.04.2020;10:00;-;63;-
26.04.2020;11:00;-;61;-
26.04.2020;12:00;-;58;-
26.04.2020;13:00;-;77;-
26.04.2020;14:00;-;97;-
26.04.2020;15:00;-;104;-
26.04.2020;16:00;-;92;-
26.04.2020;17:00;-;100;-
26.04.2020;18:00;-;107;-
26.04.2020;19:00;-;94;-
26.04.2020;20:00;-;84;-
26.04.2020;21:00;-;88;-
26.04.2020;22:00;-;69;-
26.04.2020;23:00;-;64;-
27.04.2020;00:00;-;0;-
27.04.2020;01:00;-;66;-
27.04.2020;02:00;-;64;-
27.04.2020;03:00;-;66;-
27.04.2020;04:00;-;66;-
27.04.2020;05:00;-;66;-
27.04.2020;06:00;-;74;-
27.04.2020;07:00;-;79;-
27.04.2020;08:00;-;79;-
27.04.2020;09:00;-;73;-
27.04.2020;10:00;-;96;-
27.04.2020;11:00;-;96;-
27.04.2020;12:00;-;97;-
27.04.2020;13:00;-;97;-
27.04.2020;14:00;-;98;-
27.04.2020;15:00;-;90;-
27.04.2020;16:00;-;73;-
27.04.2020;17:00;-;90;-
27.04.2020;18:00;-;84;-
27.04.2020;19:00;-;100;-
27.04.2020;20:00;-;101;-
27.04.2020;21:00;-;88;-
27.04.2020;22:00;-;84;-
27.04.2020;23:00;-;102;-
28.04.2020;00:00;-;0;-
28.04.2020;01:00;-;99;-
28.04.2020;02:00;-;98;-
28.04.2020;03:00;-;108;-
28.04.2020;04:00;-;98;-
28.04.2020;05:00;-;106;-
28.04.2020;06:00;-;110;-
28.04.2020;07:00;-;93;-
28.04.2020;08:00;-;99;-
28.04.2020;09:00;-;96;-
28.04.2020;10:00;-;88;-
28.04.2020;11:00;-;64;-
28.04.2020;12:00;-;58;-
28.04.2020;13:00;-;55;-
28.04.2020;14:00;-;54;-
28.04.2020;15:00;-;53;-
28.04.2020;16:00;-;53;-
28.04.2020;17:00;-;54;-
28.04.2020;18:00;-;61;-
28.04.2020;19:00;-;86;-
28.04.2020;20:00;-;70;-
28.04.2020;21:00;-;69;-
28.04.2020;22:00;-;68;-
28.04.2020;23:00;-;72;-
29.04.2020;00:00;-;0;-
29.04.2020;01:00;-;69;-
29.04.2020;02:00;-;79;-
29.04.2020;03:00;-;76;-
29.04.2020;04:00;-;52;-
29.04.2020;05:00;-;49;-
29.04.2020;06:00;-;54;-
29.04.2020;07:00;-;59;-
29.04.2020;08:00;-;59;-
29.04.2020;09:00;-;59;-
29.04.2020;10:00;-;68;-
29.04.2020;11:00;-;74;-
29.04.2020;12:00;-;73;-
29.04.2020;13:00;-;79;-
29.04.2020;14:00;-;93;-
29.04.2020;15:00;-;73;-
29.04.2020;16:00;-;62;-
29.04.2020;17:00;-;59;-
29.04.2020;18:00;-;65;-
29.04.2020;19:00;-;71;-
29.04.2020;20:00;-;61;-
29.04.2020;21:00;-;69;-
29.04.2020;22:00;-;76;-
29.04.2020;23:00;-;78;-
30.04.2020;00:00;-;0;-
30.04.2020;01:00;-;71;-
30.04.2020;02:00;-;71;-
30.04.2020;03:00;-;80;-
30.04.2020;04:00;-;73;-
30.04.2020;05:00;-;83;-
30.04.2020;06:00;-;94;-
30.04.2020;07:00;-;100;-
30.04.2020;08:00;-;87;-
30.04.2020;09:00;-;78;-
30.04.2020;10:00;-;104;-
30.04.2020;11:00;-;80;-
30.04.2020;12:00;-;68;-
30.04.2020;13:00;-;70;-
30.04.2020;14:00;-;56;-
30.04.2020;15:00;-;60;-
30.04.2020;16:00;-;68;-
30.04.2020;17:00;-;61;-
30.04.2020;18:00;-;58;-
30.04.2020;19:00;-;57;-
30.04.2020;20:00;-;60;-
30.04.2020;21:00;-;57;-
30.04.2020;22:00;-;42;-
30.04.2020;23:00;-;41;-
