Datum;Uhrzeit;Generation_DE D[MW];Generation_DE C[MW];Generation_DE H_VGT[MW];Generation_DE G_VGT[MW];Generation_DE F[MW];Generation_DE H[MW];Generation_DE G[MW];Generation_DE E[MW]
04.03.2020;13:00;-;-;188;0;0;663;0;319
04.03.2020;14:00;-;-;190;0;0;660;0;318
04.03.2020;15:00;-;-;190;0;0;660;0;318
04.03.2020;16:00;-;-;189;0;0;653;0;319
04.03.2020;17:00;-;-;190;0;0;657;0;318
04.03.2020;18:00;-;-;191;0;0;659;0;318
04.03.2020;19:00;-;-;192;0;0;659;0;316
04.03.2020;20:00;-;-;192;0;0;659;0;319
04.03.2020;21:00;-;-;192;0;0;664;0;318
04.03.2020;22:00;-;-;192;0;0;659;0;316
04.03.2020;23:00;-;-;192;0;0;661;0;310
05.03.2020;00:00;-;-;193;0;0;662;0;204
05.03.2020;01:00;-;-;193;0;0;662;0;177
05.03.2020;02:00;-;-;193;0;0;661;0;176
05.03.2020;03:00;-;-;192;0;0;662;0;176
05.03.2020;04:00;-;-;192;0;0;660;0;180
05.03.2020;05:00;-;-;192;0;0;661;0;270
05.03.2020;06:00;-;-;192;0;0;663;0;321
05.03.2020;07:00;-;-;191;0;0;659;0;311
05.03.2020;08:00;-;-;190;0;0;657;0;305
05.03.2020;09:00;-;-;190;0;0;659;0;302
05.03.2020;10:00;-;-;189;0;0;661;0;299
05.03.2020;11:00;-;-;188;0;0;662;0;312
05.03.2020;12:00;-;-;188;0;0;662;0;318
05.03.2020;13:00;-;-;188;0;0;662;0;317
05.03.2020;14:00;-;-;187;0;0;659;0;316
05.03.2020;15:00;-;-;188;0;0;664;0;316
05.03.2020;16:00;-;-;188;0;0;664;0;317
05.03.2020;17:00;-;-;188;0;0;665;0;315
05.03.2020;18:00;-;-;188;0;0;660;0;315
05.03.2020;19:00;-;-;162;0;0;650;0;320
05.03.2020;20:00;-;-;0;0;0;613;0;316
05.03.2020;21:00;-;-;0;0;0;656;0;317
05.03.2020;22:00;-;-;0;0;0;659;0;226
05.03.2020;23:00;-;-;0;0;0;439;0;176
06.03.2020;00:00;-;-;0;0;0;284;0;175
06.03.2020;01:00;-;-;0;0;0;286;0;178
06.03.2020;02:00;-;-;0;0;0;283;0;177
06.03.2020;03:00;-;-;0;0;0;286;0;178
06.03.2020;04:00;-;-;0;0;0;283;0;176
06.03.2020;05:00;-;-;0;0;0;293;0;173
06.03.2020;06:00;-;-;0;0;0;476;0;225
06.03.2020;07:00;-;-;0;0;0;645;0;317
06.03.2020;08:00;-;-;0;0;0;654;0;319
06.03.2020;09:00;-;-;0;0;0;653;0;318
06.03.2020;10:00;-;-;0;0;0;652;0;317
06.03.2020;11:00;-;-;0;0;0;653;0;320
06.03.2020;12:00;-;-;0;0;0;652;0;318
06.03.2020;13:00;-;-;0;0;0;653;0;318
06.03.2020;14:00;-;-;0;0;0;654;0;317
06.03.2020;15:00;-;-;0;0;0;653;0;315
06.03.2020;16:00;-;-;0;0;0;654;0;314
06.03.2020;17:00;-;-;0;0;0;653;0;315
06.03.2020;18:00;-;-;0;0;0;653;0;318
06.03.2020;19:00;-;-;0;0;0;652;0;317
06.03.2020;20:00;-;-;0;0;0;654;0;316
06.03.2020;21:00;-;-;0;0;0;652;0;316
06.03.2020;22:00;-;-;0;0;0;652;0;312
06.03.2020;23:00;-;-;0;0;0;653;0;206
07.03.2020;00:00;-;-;0;0;0;584;0;179
07.03.2020;01:00;-;-;0;0;0;494;0;179
07.03.2020;02:00;-;-;0;0;0;308;0;178
07.03.2020;03:00;-;-;0;0;0;276;0;176
07.03.2020;04:00;-;-;0;0;0;275;0;176
07.03.2020;05:00;-;-;0;0;0;278;0;179
07.03.2020;06:00;-;-;0;0;0;276;0;180
07.03.2020;07:00;-;-;0;0;0;352;0;179
07.03.2020;08:00;-;-;0;0;0;533;0;180
07.03.2020;09:00;-;-;0;0;0;601;0;182
07.03.2020;10:00;-;-;0;0;0;533;0;74
07.03.2020;11:00;-;-;0;0;0;344;0;87
07.03.2020;12:00;-;-;0;0;0;276;0;88
07.03.2020;13:00;-;-;0;0;0;274;0;90
07.03.2020;14:00;-;-;0;0;0;277;0;91
07.03.2020;15:00;-;-;0;0;0;286;0;89
07.03.2020;16:00;-;-;0;0;0;498;0;93
07.03.2020;17:00;-;-;0;0;0;590;0;93
07.03.2020;18:00;-;-;0;0;0;634;0;92
07.03.2020;19:00;-;-;0;0;0;571;0;90
07.03.2020;20:00;-;-;0;0;0;356;0;91
07.03.2020;21:00;-;-;0;0;0;276;0;91
07.03.2020;22:00;-;-;0;0;0;302;0;91
07.03.2020;23:00;-;-;0;0;0;276;0;93
08.03.2020;00:00;-;-;0;0;0;286;0;92
08.03.2020;01:00;-;-;0;0;0;282;0;90
08.03.2020;02:00;-;-;0;0;0;283;0;90
08.03.2020;03:00;-;-;0;0;0;285;0;91
08.03.2020;04:00;-;-;0;0;0;283;0;91
08.03.2020;05:00;-;-;0;0;0;282;0;91
08.03.2020;06:00;-;-;0;0;0;285;0;91
08.03.2020;07:00;-;-;0;0;0;283;0;94
08.03.2020;08:00;-;-;0;0;0;284;0;94
08.03.2020;09:00;-;-;0;0;0;284;0;93
08.03.2020;10:00;-;-;0;0;0;278;0;93
08.03.2020;11:00;-;-;0;0;0;275;0;92
08.03.2020;12:00;-;-;0;0;0;276;0;93
08.03.2020;13:00;-;-;0;0;0;274;0;96
08.03.2020;14:00;-;-;0;0;0;275;0;96
08.03.2020;15:00;-;-;0;0;0;275;0;95
08.03.2020;16:00;-;-;0;0;0;283;0;95
08.03.2020;17:00;-;-;0;0;0;327;0;97
08.03.2020;18:00;-;-;0;0;0;576;0;96
08.03.2020;19:00;-;-;0;0;0;642;0;96
08.03.2020;20:00;-;-;0;0;0;641;0;95
08.03.2020;21:00;-;-;0;0;0;641;0;96
08.03.2020;22:00;-;-;0;0;0;618;0;95
08.03.2020;23:00;-;-;0;0;0;364;0;95
09.03.2020;00:00;-;-;0;0;0;265;0;95
09.03.2020;01:00;-;-;0;0;0;262;0;96
09.03.2020;02:00;-;-;0;0;0;265;0;97
09.03.2020;03:00;-;-;0;0;0;265;0;96
09.03.2020;04:00;-;-;0;0;0;296;0;95
09.03.2020;05:00;-;-;0;0;0;526;0;97
09.03.2020;06:00;-;-;139;0;0;651;0;116
09.03.2020;07:00;-;-;188;0;0;651;0;159
09.03.2020;08:00;-;-;190;0;0;655;0;158
09.03.2020;09:00;-;-;190;0;0;656;0;157
09.03.2020;10:00;-;-;190;0;0;657;0;157
09.03.2020;11:00;-;-;189;0;0;658;0;101
09.03.2020;12:00;-;-;190;0;0;657;0;93
09.03.2020;13:00;-;-;187;0;0;661;0;100
09.03.2020;14:00;-;-;181;0;0;661;0;107
09.03.2020;15:00;-;-;181;0;0;661;0;107
09.03.2020;16:00;-;-;180;0;0;659;0;106
09.03.2020;17:00;-;-;181;0;0;663;0;140
09.03.2020;18:00;-;-;181;0;0;663;0;166
09.03.2020;19:00;-;-;189;0;0;659;0;159
09.03.2020;20:00;-;-;191;0;0;656;0;148
09.03.2020;21:00;-;-;191;0;0;655;0;94
09.03.2020;22:00;-;-;170;0;0;644;0;95
09.03.2020;23:00;-;-;0;0;0;554;0;94
10.03.2020;00:00;-;-;0;0;0;359;0;95
10.03.2020;01:00;-;-;0;0;0;287;0;94
10.03.2020;02:00;-;-;0;0;0;269;0;95
10.03.2020;03:00;-;-;0;0;0;277;0;95
10.03.2020;04:00;-;-;0;0;0;290;0;97
10.03.2020;05:00;-;-;0;0;0;289;0;95
10.03.2020;06:00;-;-;0;0;0;299;0;94
10.03.2020;07:00;-;-;0;0;0;347;0;93
10.03.2020;08:00;-;-;0;0;0;360;0;92
10.03.2020;09:00;-;-;0;0;0;339;0;96
10.03.2020;10:00;-;-;0;0;0;469;0;97
10.03.2020;11:00;-;-;0;0;0;476;0;116
10.03.2020;12:00;-;-;0;0;0;312;0;157
10.03.2020;13:00;-;-;0;0;0;258;0;112
10.03.2020;14:00;-;-;0;0;0;251;0;95
10.03.2020;15:00;-;-;0;0;0;254;0;95
10.03.2020;16:00;-;-;0;0;0;253;0;92
10.03.2020;17:00;-;-;0;0;0;287;0;92
10.03.2020;18:00;-;-;0;0;0;509;0;93
10.03.2020;19:00;-;-;0;0;0;521;0;94
10.03.2020;20:00;-;-;0;0;0;281;0;98
10.03.2020;21:00;-;-;0;0;0;254;0;95
10.03.2020;22:00;-;-;0;0;0;255;0;94
10.03.2020;23:00;-;-;0;0;0;255;0;95
11.03.2020;00:00;-;-;0;0;0;268;0;92
11.03.2020;01:00;-;-;0;0;0;266;0;89
11.03.2020;02:00;-;-;0;0;0;265;0;92
11.03.2020;03:00;-;-;0;0;0;268;0;91
11.03.2020;04:00;-;-;0;0;0;267;0;93
11.03.2020;05:00;-;-;0;0;0;268;0;94
11.03.2020;06:00;-;-;0;0;0;380;0;101
11.03.2020;07:00;-;-;0;0;0;621;0;145
11.03.2020;08:00;-;-;0;0;0;647;0;141
11.03.2020;09:00;-;-;0;0;0;643;0;92
11.03.2020;10:00;-;-;0;0;0;531;0;90
11.03.2020;11:00;-;-;0;0;0;524;0;90
11.03.2020;12:00;-;-;0;0;0;523;0;93
11.03.2020;13:00;-;-;0;0;0;522;0;94
11.03.2020;14:00;-;-;0;0;0;536;0;90
11.03.2020;15:00;-;-;0;0;0;536;0;105
11.03.2020;16:00;-;-;0;0;0;618;0;154
11.03.2020;17:00;-;-;0;0;0;648;0;154
11.03.2020;18:00;-;-;0;0;0;649;0;152
11.03.2020;19:00;-;-;0;0;0;648;0;147
11.03.2020;20:00;-;-;0;0;0;496;0;95
11.03.2020;21:00;-;-;0;0;0;285;0;92
11.03.2020;22:00;-;-;0;0;0;283;0;90
11.03.2020;23:00;-;-;0;0;0;284;0;92
12.03.2020;00:00;-;-;0;0;0;304;0;93
12.03.2020;01:00;-;-;0;0;0;302;0;94
12.03.2020;02:00;-;-;0;0;0;304;0;92
12.03.2020;03:00;-;-;0;0;0;303;0;92
12.03.2020;04:00;-;-;0;0;0;304;0;92
12.03.2020;05:00;-;-;0;0;0;302;0;92
12.03.2020;06:00;-;-;0;0;0;305;0;93
12.03.2020;07:00;-;-;0;0;0;314;0;91
12.03.2020;08:00;-;-;0;0;0;364;0;93
12.03.2020;09:00;-;-;0;0;0;520;0;92
12.03.2020;10:00;-;-;0;0;0;525;0;94
12.03.2020;11:00;-;-;0;0;0;525;0;93
12.03.2020;12:00;-;-;0;0;0;524;0;93
12.03.2020;13:00;-;-;0;0;0;524;0;93
12.03.2020;14:00;-;-;0;0;0;523;0;93
12.03.2020;15:00;-;-;0;0;0;523;0;94
12.03.2020;16:00;-;-;0;0;0;523;79;94
12.03.2020;17:00;-;-;0;0;0;416;286;93
12.03.2020;18:00;-;-;0;0;0;401;342;92
12.03.2020;19:00;-;-;0;0;0;432;375;107
12.03.2020;20:00;-;-;0;0;0;374;378;146
12.03.2020;21:00;-;-;0;0;0;212;376;96
12.03.2020;22:00;-;-;0;0;0;0;394;93
12.03.2020;23:00;-;-;0;0;0;0;395;92
13.03.2020;00:00;-;-;0;0;0;0;394;91
13.03.2020;01:00;-;-;0;0;0;0;395;90
13.03.2020;02:00;-;-;0;0;0;0;365;91
13.03.2020;03:00;-;-;0;0;0;0;367;91
13.03.2020;04:00;-;-;0;0;0;0;394;92
13.03.2020;05:00;-;-;0;0;0;0;399;94
13.03.2020;06:00;-;-;0;0;0;0;393;94
13.03.2020;07:00;-;-;0;0;0;0;392;94
13.03.2020;08:00;-;-;0;0;0;0;391;94
13.03.2020;09:00;-;-;0;0;0;0;395;93
13.03.2020;10:00;-;-;0;0;0;0;403;93
13.03.2020;11:00;-;-;0;0;0;0;405;95
13.03.2020;12:00;-;-;0;0;0;0;404;93
13.03.2020;13:00;-;-;0;0;0;0;404;92
13.03.2020;14:00;-;-;0;0;0;0;406;94
13.03.2020;15:00;-;-;0;0;0;0;406;93
13.03.2020;16:00;-;-;0;0;0;0;406;92
13.03.2020;17:00;-;-;0;0;0;0;406;133
13.03.2020;18:00;-;-;0;0;0;0;567;147
13.03.2020;19:00;-;-;0;0;0;0;644;146
13.03.2020;20:00;-;-;0;0;0;0;644;146
13.03.2020;21:00;-;-;0;0;0;0;643;145
13.03.2020;22:00;-;-;0;0;0;0;645;131
13.03.2020;23:00;-;-;0;0;0;0;646;92
14.03.2020;00:00;-;-;0;0;0;0;646;93
14.03.2020;01:00;-;-;0;0;0;0;643;96
14.03.2020;02:00;-;-;0;0;0;0;647;93
14.03.2020;03:00;-;-;0;0;0;0;645;94
14.03.2020;04:00;-;-;0;0;0;0;645;93
14.03.2020;05:00;-;-;0;0;0;0;648;93
14.03.2020;06:00;-;-;0;0;0;0;644;96
14.03.2020;07:00;-;-;0;0;0;0;643;95
14.03.2020;08:00;-;-;0;0;0;0;542;95
14.03.2020;09:00;-;-;0;0;0;0;380;93
14.03.2020;10:00;-;-;0;0;0;0;380;92
14.03.2020;11:00;-;-;0;0;0;0;381;92
14.03.2020;12:00;-;-;0;0;0;0;381;93
14.03.2020;13:00;-;-;0;0;0;0;380;95
14.03.2020;14:00;-;-;0;0;0;0;380;96
14.03.2020;15:00;-;-;0;0;0;0;381;94
14.03.2020;16:00;-;-;0;0;0;0;380;92
14.03.2020;17:00;-;-;0;0;0;0;577;100
14.03.2020;18:00;-;-;0;0;0;0;648;146
14.03.2020;19:00;-;-;0;0;0;0;645;140
14.03.2020;20:00;-;-;0;0;0;0;549;93
14.03.2020;21:00;-;-;0;0;0;0;373;92
14.03.2020;22:00;-;-;0;0;0;0;373;91
14.03.2020;23:00;-;-;0;0;0;0;374;93
15.03.2020;00:00;-;-;0;0;0;0;375;91
15.03.2020;01:00;-;-;0;0;0;0;373;92
15.03.2020;02:00;-;-;0;0;0;0;374;92
15.03.2020;03:00;-;-;0;0;0;0;374;91
15.03.2020;04:00;-;-;0;0;0;0;374;91
15.03.2020;05:00;-;-;0;0;0;0;376;94
15.03.2020;06:00;-;-;0;0;0;0;375;96
15.03.2020;07:00;-;-;0;0;0;0;374;91
15.03.2020;08:00;-;-;0;0;0;0;371;90
15.03.2020;09:00;-;-;0;0;0;0;373;88
15.03.2020;10:00;-;-;0;0;0;0;373;89
15.03.2020;11:00;-;-;0;0;0;0;372;94
15.03.2020;12:00;-;-;0;0;0;0;371;92
15.03.2020;13:00;-;-;0;0;0;0;372;92
15.03.2020;14:00;-;-;0;0;0;0;372;91
15.03.2020;15:00;-;-;0;0;0;0;375;89
15.03.2020;16:00;-;-;0;0;0;0;375;88
15.03.2020;17:00;-;-;0;0;0;0;385;91
15.03.2020;18:00;-;-;0;0;0;0;393;89
15.03.2020;19:00;-;-;0;0;0;0;394;90
15.03.2020;20:00;-;-;0;0;0;0;394;90
15.03.2020;21:00;-;-;0;0;0;0;394;89
15.03.2020;22:00;-;-;0;0;0;0;394;89
15.03.2020;23:00;-;-;0;0;0;0;394;90
16.03.2020;00:00;-;-;0;0;0;0;375;90
16.03.2020;01:00;-;-;0;0;0;0;374;91
16.03.2020;02:00;-;-;0;0;0;1;374;89
16.03.2020;03:00;-;-;0;0;0;183;376;91
16.03.2020;04:00;-;-;0;0;0;358;377;92
16.03.2020;05:00;-;-;0;0;0;380;394;91
16.03.2020;06:00;-;-;0;0;0;505;617;91
16.03.2020;07:00;-;-;0;0;0;657;656;90
16.03.2020;08:00;-;-;0;0;0;661;659;89
16.03.2020;09:00;-;-;0;0;0;661;658;92
16.03.2020;10:00;-;-;0;0;0;531;612;91
16.03.2020;11:00;-;-;0;0;0;378;447;90
16.03.2020;12:00;-;-;0;0;0;379;385;90
16.03.2020;13:00;-;-;0;0;0;471;547;89
16.03.2020;14:00;-;-;0;0;0;626;656;90
16.03.2020;15:00;-;-;0;0;0;659;652;89
16.03.2020;16:00;-;-;0;0;0;659;653;93
16.03.2020;17:00;-;-;84;113;0;657;655;90
16.03.2020;18:00;-;-;183;189;0;661;647;127
16.03.2020;19:00;-;-;186;191;0;666;647;151
16.03.2020;20:00;-;-;187;192;0;663;655;152
16.03.2020;21:00;-;-;188;194;0;665;652;154
16.03.2020;22:00;-;-;157;161;0;637;636;152
16.03.2020;23:00;-;-;0;0;0;614;609;151
17.03.2020;00:00;-;-;0;0;0;580;639;119
17.03.2020;01:00;-;-;0;0;0;511;654;89
17.03.2020;02:00;-;-;0;0;0;383;486;94
17.03.2020;03:00;-;-;0;0;0;393;376;94
17.03.2020;04:00;-;-;0;0;0;488;376;92
17.03.2020;05:00;-;-;0;0;0;618;534;92
17.03.2020;06:00;-;-;0;0;0;661;655;136
17.03.2020;07:00;-;-;0;0;0;662;654;156
17.03.2020;08:00;-;-;0;0;0;662;651;159
17.03.2020;09:00;-;-;0;0;0;662;652;155
17.03.2020;10:00;-;-;0;0;0;595;651;154
17.03.2020;11:00;-;-;0;0;0;484;652;134
17.03.2020;12:00;-;-;0;0;0;398;618;90
17.03.2020;13:00;-;-;0;0;0;394;605;92
17.03.2020;14:00;-;-;0;0;0;495;507;93
17.03.2020;15:00;-;-;0;0;0;638;603;90
17.03.2020;16:00;-;-;0;0;0;656;635;102
17.03.2020;17:00;-;-;135;143;0;658;645;150
17.03.2020;18:00;-;-;185;192;0;667;658;153
17.03.2020;19:00;-;-;188;194;0;668;653;152
17.03.2020;20:00;-;-;189;196;0;667;653;154
17.03.2020;21:00;-;-;190;197;0;663;653;153
17.03.2020;22:00;-;-;162;167;0;638;634;138
17.03.2020;23:00;-;-;0;0;0;612;617;93
18.03.2020;00:00;-;-;0;0;0;532;472;93
18.03.2020;01:00;-;-;0;0;0;463;374;95
18.03.2020;02:00;-;-;0;0;0;380;375;95
18.03.2020;03:00;-;-;0;0;0;379;375;93
18.03.2020;04:00;-;-;0;0;0;381;374;93
18.03.2020;05:00;-;-;0;0;0;483;402;96
18.03.2020;06:00;-;-;0;0;0;650;614;145
18.03.2020;07:00;-;-;0;0;0;659;658;155
18.03.2020;08:00;-;-;0;0;0;635;658;137
18.03.2020;09:00;-;-;0;0;0;420;635;90
18.03.2020;10:00;-;-;0;0;0;379;406;91
18.03.2020;11:00;-;-;0;0;0;378;375;91
18.03.2020;12:00;-;-;0;0;0;378;374;92
18.03.2020;13:00;-;-;0;0;0;379;374;91
18.03.2020;14:00;-;-;0;0;0;425;376;92
18.03.2020;15:00;-;-;0;0;0;537;388;91
18.03.2020;16:00;-;-;0;0;0;651;560;99
18.03.2020;17:00;-;-;0;0;0;659;654;149
18.03.2020;18:00;-;-;0;0;0;659;654;154
18.03.2020;19:00;-;-;0;0;0;660;655;155
18.03.2020;20:00;-;-;0;0;0;661;658;157
18.03.2020;21:00;-;-;0;0;0;662;658;154
18.03.2020;22:00;-;-;0;0;0;662;655;152
18.03.2020;23:00;-;-;0;0;0;661;659;154
19.03.2020;00:00;-;-;0;0;0;663;658;155
19.03.2020;01:00;-;-;0;0;0;661;658;154
19.03.2020;02:00;-;-;0;0;0;662;657;142
19.03.2020;03:00;-;-;0;0;0;661;657;90
19.03.2020;04:00;-;-;0;0;0;663;659;92
19.03.2020;05:00;-;-;0;0;0;662;656;92
19.03.2020;06:00;-;-;0;0;0;661;660;96
19.03.2020;07:00;-;-;0;0;0;660;654;146
19.03.2020;08:00;-;-;0;0;0;661;655;154
19.03.2020;09:00;-;-;0;0;0;662;653;153
19.03.2020;10:00;-;-;0;0;0;660;656;152
19.03.2020;11:00;-;-;0;0;0;663;656;123
19.03.2020;12:00;-;-;0;0;0;660;656;92
19.03.2020;13:00;-;-;0;0;0;661;659;91
19.03.2020;14:00;-;-;0;0;0;662;657;95
19.03.2020;15:00;-;-;0;0;0;659;656;141
19.03.2020;16:00;-;-;0;0;0;658;654;157
19.03.2020;17:00;-;-;0;0;0;653;653;155
19.03.2020;18:00;-;-;0;0;0;662;653;156
19.03.2020;19:00;-;-;0;0;0;660;653;157
19.03.2020;20:00;-;-;0;0;0;662;656;156
19.03.2020;21:00;-;-;0;0;0;663;655;156
19.03.2020;22:00;-;-;0;0;0;661;653;156
19.03.2020;23:00;-;-;0;0;0;662;655;157
20.03.2020;00:00;-;-;0;0;0;663;658;157
20.03.2020;01:00;-;-;0;0;0;662;659;157
20.03.2020;02:00;-;-;0;0;0;662;658;156
20.03.2020;03:00;-;-;0;0;0;663;658;156
20.03.2020;04:00;-;-;0;0;0;664;659;156
20.03.2020;05:00;-;-;0;0;0;662;661;156
20.03.2020;06:00;-;-;0;0;0;660;659;154
20.03.2020;07:00;-;-;0;0;0;662;658;158
20.03.2020;08:00;-;-;0;0;0;661;661;157
20.03.2020;09:00;-;-;0;0;0;661;661;154
20.03.2020;10:00;-;-;0;0;0;663;661;155
20.03.2020;11:00;-;-;0;0;0;662;661;157
20.03.2020;12:00;-;-;0;0;0;661;656;156
20.03.2020;13:00;-;-;0;0;0;658;656;121
20.03.2020;14:00;-;-;0;0;0;611;658;93
20.03.2020;15:00;-;-;0;0;0;658;658;94
20.03.2020;16:00;-;-;0;0;0;661;661;140
20.03.2020;17:00;-;-;0;0;0;660;662;158
20.03.2020;18:00;-;-;0;0;0;662;663;157
20.03.2020;19:00;-;-;0;0;0;664;657;155
20.03.2020;20:00;-;-;0;0;0;658;655;157
20.03.2020;21:00;-;-;0;0;0;449;653;124
20.03.2020;22:00;-;-;0;0;0;378;654;94
20.03.2020;23:00;-;-;0;0;0;292;553;96
21.03.2020;00:00;-;-;0;0;0;0;373;95
21.03.2020;01:00;-;-;0;0;0;0;374;96
21.03.2020;02:00;-;-;0;0;0;0;374;96
21.03.2020;03:00;-;-;0;0;0;0;374;95
21.03.2020;04:00;-;-;0;0;0;0;375;94
21.03.2020;05:00;-;-;0;0;0;0;375;93
21.03.2020;06:00;-;-;0;0;0;0;376;94
21.03.2020;07:00;-;-;0;0;0;0;375;94
21.03.2020;08:00;-;-;0;0;0;0;375;93
21.03.2020;09:00;-;-;0;0;0;0;374;93
21.03.2020;10:00;-;-;0;0;0;0;374;93
21.03.2020;11:00;-;-;0;0;0;0;374;93
21.03.2020;12:00;-;-;0;0;0;0;375;95
21.03.2020;13:00;-;-;0;0;0;0;374;95
21.03.2020;14:00;-;-;0;0;0;0;374;93
21.03.2020;15:00;-;-;0;0;0;0;373;92
21.03.2020;16:00;-;-;0;0;0;0;374;91
21.03.2020;17:00;-;-;0;0;0;0;375;92
21.03.2020;18:00;-;-;0;0;0;0;376;93
21.03.2020;19:00;-;-;0;0;0;0;425;95
21.03.2020;20:00;-;-;0;0;0;0;465;95
21.03.2020;21:00;-;-;0;0;0;0;375;95
21.03.2020;22:00;-;-;0;0;0;0;375;93
21.03.2020;23:00;-;-;0;0;0;0;375;93
22.03.2020;00:00;-;-;0;0;0;0;376;95
22.03.2020;01:00;-;-;0;0;0;0;376;95
22.03.2020;02:00;-;-;0;0;0;0;375;95
22.03.2020;03:00;-;-;0;0;0;0;375;94
22.03.2020;04:00;-;-;0;0;0;0;375;93
22.03.2020;05:00;-;-;0;0;0;0;376;93
22.03.2020;06:00;-;-;0;0;0;0;376;94
22.03.2020;07:00;-;-;0;0;0;0;376;94
22.03.2020;08:00;-;-;0;0;0;0;374;95
22.03.2020;09:00;-;-;0;0;0;0;374;94
22.03.2020;10:00;-;-;0;0;0;0;372;89
22.03.2020;11:00;-;-;0;0;0;0;372;86
22.03.2020;12:00;-;-;0;0;0;0;372;87
22.03.2020;13:00;-;-;0;0;0;0;372;87
22.03.2020;14:00;-;-;0;0;0;0;372;86
22.03.2020;15:00;-;-;0;0;0;0;372;88
22.03.2020;16:00;-;-;0;0;0;0;373;92
22.03.2020;17:00;-;-;0;0;0;0;376;94
22.03.2020;18:00;-;-;0;0;0;0;376;95
22.03.2020;19:00;-;-;0;0;0;0;375;94
22.03.2020;20:00;-;-;0;0;0;0;375;95
22.03.2020;21:00;-;-;0;0;0;0;375;94
22.03.2020;22:00;-;-;0;0;0;0;375;92
22.03.2020;23:00;-;-;0;0;0;0;375;93
23.03.2020;00:00;-;-;0;0;0;0;375;94
23.03.2020;01:00;-;-;0;0;0;0;374;94
23.03.2020;02:00;-;-;0;0;0;0;375;94
23.03.2020;03:00;-;-;0;0;0;0;375;94
23.03.2020;04:00;-;-;0;0;0;0;375;94
23.03.2020;05:00;-;-;0;0;0;0;375;94
23.03.2020;06:00;-;-;0;0;0;0;374;90
23.03.2020;07:00;-;-;0;0;0;0;373;91
23.03.2020;08:00;-;-;0;0;0;0;374;90
23.03.2020;09:00;-;-;0;0;0;0;375;91
23.03.2020;10:00;-;-;0;0;0;0;374;90
23.03.2020;11:00;-;-;0;0;0;0;374;91
23.03.2020;12:00;-;-;0;0;0;0;374;91
23.03.2020;13:00;-;-;0;0;0;0;374;93
23.03.2020;14:00;-;-;0;0;0;0;375;95
23.03.2020;15:00;-;-;0;0;0;246;376;94
23.03.2020;16:00;-;-;0;0;0;334;375;96
23.03.2020;17:00;-;-;0;0;0;349;431;144
23.03.2020;18:00;-;-;0;0;0;435;643;153
23.03.2020;19:00;-;-;0;0;0;652;647;157
23.03.2020;20:00;-;-;0;0;0;657;648;147
23.03.2020;21:00;-;-;0;0;0;493;649;95
23.03.2020;22:00;-;-;0;0;0;39;646;91
23.03.2020;23:00;-;-;0;0;0;0;644;92
24.03.2020;00:00;-;-;0;0;0;0;477;90
24.03.2020;01:00;-;-;0;0;0;0;376;89
24.03.2020;02:00;-;-;0;0;0;0;375;90
24.03.2020;03:00;-;-;0;0;0;0;379;92
24.03.2020;04:00;-;-;0;0;0;0;591;140
24.03.2020;05:00;-;-;0;0;0;0;652;157
24.03.2020;06:00;-;-;0;0;0;0;651;157
24.03.2020;07:00;-;-;0;0;0;0;648;156
24.03.2020;08:00;-;-;0;0;0;0;647;156
24.03.2020;09:00;-;-;0;0;0;0;618;150
24.03.2020;10:00;-;-;0;0;0;0;397;95
24.03.2020;11:00;-;-;0;0;0;0;380;92
24.03.2020;12:00;-;-;0;0;0;0;381;93
24.03.2020;13:00;-;-;0;0;0;0;380;94
24.03.2020;14:00;-;-;0;0;0;0;394;92
24.03.2020;15:00;-;-;0;0;0;0;611;98
24.03.2020;16:00;-;-;0;0;0;0;647;146
24.03.2020;17:00;-;-;0;0;0;0;648;157
24.03.2020;18:00;-;-;0;0;0;0;647;157
24.03.2020;19:00;-;-;0;0;0;0;647;156
24.03.2020;20:00;-;-;0;0;0;0;647;142
24.03.2020;21:00;-;-;0;0;0;0;649;89
24.03.2020;22:00;-;-;0;0;0;0;645;89
24.03.2020;23:00;-;-;0;0;0;0;645;89
25.03.2020;00:00;-;-;0;0;0;0;646;88
25.03.2020;01:00;-;-;0;0;0;0;633;88
25.03.2020;02:00;-;-;0;0;0;0;546;88
25.03.2020;03:00;-;-;0;0;0;0;435;89
25.03.2020;04:00;-;-;0;0;0;0;402;90
25.03.2020;05:00;-;-;0;0;0;0;626;128
25.03.2020;06:00;-;-;0;0;0;0;643;158
25.03.2020;07:00;-;-;0;0;0;0;643;158
25.03.2020;08:00;-;-;0;0;0;0;645;158
25.03.2020;09:00;-;-;0;0;0;111;646;121
25.03.2020;10:00;-;-;0;0;0;366;651;89
25.03.2020;11:00;-;-;0;0;0;383;554;89
25.03.2020;12:00;-;-;0;0;0;379;375;88
25.03.2020;13:00;-;-;0;0;0;378;374;89
25.03.2020;14:00;-;-;0;0;0;378;376;90
25.03.2020;15:00;-;-;0;0;0;379;376;93
25.03.2020;16:00;-;-;0;0;0;418;417;101
25.03.2020;17:00;-;-;0;0;0;645;643;155
25.03.2020;18:00;-;-;0;0;0;662;655;158
25.03.2020;19:00;-;-;0;0;0;663;655;157
25.03.2020;20:00;-;-;0;0;0;658;653;130
25.03.2020;21:00;-;-;0;0;0;541;410;91
25.03.2020;22:00;-;-;0;0;0;596;55;90
