Datum,Uhrzeit,Gesamt[MWh]
11.01.2020,07:30,12651
11.01.2020,07:45,12840
11.01.2020,08:00,13066
11.01.2020,08:15,13215
11.01.2020,08:30,13353
11.01.2020,08:45,13565
11.01.2020,09:00,13872
11.01.2020,09:15,14063
11.01.2020,09:30,14235
11.01.2020,09:45,14288
11.01.2020,10:00,14344
11.01.2020,10:15,14459
11.01.2020,10:30,14571
11.01.2020,10:45,14599
11.01.2020,11:00,14595
11.01.2020,11:15,14769
11.01.2020,11:30,14932
11.01.2020,11:45,14876
11.01.2020,12:00,14826
11.01.2020,12:15,14747
11.01.2020,12:30,14700
11.01.2020,12:45,14623
11.01.2020,13:00,14608
11.01.2020,13:15,14601
11.01.2020,13:30,14567
11.01.2020,13:45,14429
11.01.2020,14:00,14308
11.01.2020,14:15,14213
11.01.2020,14:30,14118
11.01.2020,14:45,14108
11.01.2020,15:00,14164
11.01.2020,15:15,14087
11.01.2020,15:30,14091
11.01.2020,15:45,13986
11.01.2020,16:00,14158
11.01.2020,16:15,14259
11.01.2020,16:30,14471
11.01.2020,16:45,14713
11.01.2020,17:00,15138
11.01.2020,17:15,15239
11.01.2020,17:30,15393
11.01.2020,17:45,15460
11.01.2020,18:00,15467
11.01.2020,18:15,15440
11.01.2020,18:30,15298
11.01.2020,18:45,15263
11.01.2020,19:00,15070
11.01.2020,19:15,14937
11.01.2020,19:30,14789
11.01.2020,19:45,14671
11.01.2020,20:00,14447
11.01.2020,20:15,14227
11.01.2020,20:30,13980
11.01.2020,20:45,13829
11.01.2020,21:00,13737
11.01.2020,21:15,13599
11.01.2020,21:30,13509
11.01.2020,21:45,13396
11.01.2020,22:00,13495
11.01.2020,22:15,13364
11.01.2020,22:30,13155
11.01.2020,22:45,13011
11.01.2020,23:00,12747
11.01.2020,23:15,12592
11.01.2020,23:30,12425
11.01.2020,23:45,12325
12.01.2020,00:00,12171
12.01.2020,00:15,12009
12.01.2020,00:30,11990
12.01.2020,00:45,11851
12.01.2020,01:00,11659
12.01.2020,01:15,11564
12.01.2020,01:30,11443
12.01.2020,01:45,11334
12.01.2020,02:00,11293
12.01.2020,02:15,11248
12.01.2020,02:30,11199
12.01.2020,02:45,11178
12.01.2020,03:00,11169
12.01.2020,03:15,11113
12.01.2020,03:30,11052
12.01.2020,03:45,11023
12.01.2020,04:00,11026
12.01.2020,04:15,11085
12.01.2020,04:30,11102
12.01.2020,04:45,11100
12.01.2020,05:00,11059
12.01.2020,05:15,11037
12.01.2020,05:30,11055
12.01.2020,05:45,10949
12.01.2020,06:00,10824
12.01.2020,06:15,10719
12.01.2020,06:30,10766
12.01.2020,06:45,10946
12.01.2020,07:00,11120
12.01.2020,07:15,11219
12.01.2020,07:30,11261
12.01.2020,07:45,11452
12.01.2020,08:00,11782
12.01.2020,08:15,12045
12.01.2020,08:30,12305
12.01.2020,08:45,12507
12.01.2020,09:00,12731
12.01.2020,09:15,12928
12.01.2020,09:30,13065
12.01.2020,09:45,13221
12.01.2020,10:00,13506
12.01.2020,10:15,13677
12.01.2020,10:30,13818
12.01.2020,10:45,13915
12.01.2020,11:00,13970
12.01.2020,11:15,14068
12.01.2020,11:30,14262
12.01.2020,11:45,14188
12.01.2020,12:00,14191
12.01.2020,12:15,14088
12.01.2020,12:30,14089
12.01.2020,12:45,13928
12.01.2020,13:00,13778
12.01.2020,13:15,13573
12.01.2020,13:30,13571
12.01.2020,13:45,13396
12.01.2020,14:00,13448
12.01.2020,14:15,13368
12.01.2020,14:30,13298
12.01.2020,14:45,13271
12.01.2020,15:00,13375
12.01.2020,15:15,13423
12.01.2020,15:30,13406
12.01.2020,15:45,13463
12.01.2020,16:00,13580
12.01.2020,16:15,13587
12.01.2020,16:30,13712
12.01.2020,16:45,14043
12.01.2020,17:00,14439
12.01.2020,17:15,14711
12.01.2020,17:30,14874
12.01.2020,17:45,14905
12.01.2020,18:00,14990
12.01.2020,18:15,15005
12.01.2020,18:30,15032
12.01.2020,18:45,14901
12.01.2020,19:00,14741
12.01.2020,19:15,14613
12.01.2020,19:30,14413
12.01.2020,19:45,14391
12.01.2020,20:00,14257
12.01.2020,20:15,14029
12.01.2020,20:30,13813
12.01.2020,20:45,13729
12.01.2020,21:00,13660
12.01.2020,21:15,13547
12.01.2020,21:30,13453
12.01.2020,21:45,13402
12.01.2020,22:00,13611
12.01.2020,22:15,13563
12.01.2020,22:30,13446
12.01.2020,22:45,13205
12.01.2020,23:00,12966
12.01.2020,23:15,12858
12.01.2020,23:30,12544
12.01.2020,23:45,12285
13.01.2020,00:00,12242
13.01.2020,00:15,12065
13.01.2020,00:30,11892
13.01.2020,00:45,11637
13.01.2020,01:00,11433
13.01.2020,01:15,11302
13.01.2020,01:30,11351
13.01.2020,01:45,11281
13.01.2020,02:00,11334
13.01.2020,02:15,11342
13.01.2020,02:30,11303
13.01.2020,02:45,11243
13.01.2020,03:00,11312
13.01.2020,03:15,11336
13.01.2020,03:30,11158
13.01.2020,03:45,11195
13.01.2020,04:00,11499
13.01.2020,04:15,11582
13.01.2020,04:30,11730
13.01.2020,04:45,11956
13.01.2020,05:00,12361
13.01.2020,05:15,12598
13.01.2020,05:30,12918
13.01.2020,05:45,13419
13.01.2020,06:00,14280
13.01.2020,06:15,14875
13.01.2020,06:30,15383
13.01.2020,06:45,15833
13.01.2020,07:00,16425
13.01.2020,07:15,16729
13.01.2020,07:30,17019
13.01.2020,07:45,17254
13.01.2020,08:00,17503
13.01.2020,08:15,17603
13.01.2020,08:30,17622
13.01.2020,08:45,17608
13.01.2020,09:00,17592
13.01.2020,09:15,17650
13.01.2020,09:30,17676
13.01.2020,09:45,17717
13.01.2020,10:00,17723
13.01.2020,10:15,17802
13.01.2020,10:30,17833
13.01.2020,10:45,17896
13.01.2020,11:00,17977
13.01.2020,11:15,17977
13.01.2020,11:30,18003
13.01.2020,11:45,18108
13.01.2020,12:00,18018
13.01.2020,12:15,17999
13.01.2020,12:30,17954
13.01.2020,12:45,17953
13.01.2020,13:00,17886
13.01.2020,13:15,17853
13.01.2020,13:30,17687
13.01.2020,13:45,17589
13.01.2020,14:00,17473
13.01.2020,14:15,17478
13.01.2020,14:30,17467
13.01.2020,14:45,17407
13.01.2020,15:00,17325
13.01.2020,15:15,17200
13.01.2020,15:30,17152
13.01.2020,15:45,17050
13.01.2020,16:00,17140
13.01.2020,16:15,17159
13.01.2020,16:30,17343
13.01.2020,16:45,17526
13.01.2020,17:00,17859
13.01.2020,17:15,18076
13.01.2020,17:30,18193
13.01.2020,17:45,18238
13.01.2020,18:00,18136
13.01.2020,18:15,18090
13.01.2020,18:30,18097
13.01.2020,18:45,18099
13.01.2020,19:00,17978
13.01.2020,19:15,17827
13.01.2020,19:30,17618
13.01.2020,19:45,17472
13.01.2020,20:00,17118
13.01.2020,20:15,16835
13.01.2020,20:30,16541
13.01.2020,20:45,16285
13.01.2020,21:00,16143
13.01.2020,21:15,15975
13.01.2020,21:30,15799
13.01.2020,21:45,15588
13.01.2020,22:00,15521
13.01.2020,22:15,15173
13.01.2020,22:30,14944
13.01.2020,22:45,14734
13.01.2020,23:00,14454
13.01.2020,23:15,14187
13.01.2020,23:30,13913
13.01.2020,23:45,13689
14.01.2020,00:00,13519
14.01.2020,00:15,13446
14.01.2020,00:30,13423
14.01.2020,00:45,13275
14.01.2020,01:00,13144
14.01.2020,01:15,13006
14.01.2020,01:30,12979
14.01.2020,01:45,12848
14.01.2020,02:00,12728
14.01.2020,02:15,12562
14.01.2020,02:30,12581
14.01.2020,02:45,12675
14.01.2020,03:00,12729
14.01.2020,03:15,12674
14.01.2020,03:30,12754
14.01.2020,03:45,12861
14.01.2020,04:00,13053
14.01.2020,04:15,13056
14.01.2020,04:30,13144
14.01.2020,04:45,13290
14.01.2020,05:00,13631
14.01.2020,05:15,13905
14.01.2020,05:30,14141
14.01.2020,05:45,14539
14.01.2020,06:00,15393
14.01.2020,06:15,15927
14.01.2020,06:30,16513
14.01.2020,06:45,16843
14.01.2020,07:00,17416
14.01.2020,07:15,17743
14.01.2020,07:30,18064
14.01.2020,07:45,18162
14.01.2020,08:00,18365
14.01.2020,08:15,18373
14.01.2020,08:30,18312
14.01.2020,08:45,18313
14.01.2020,09:00,18251
14.01.2020,09:15,18226
14.01.2020,09:30,18259
14.01.2020,09:45,18260
14.01.2020,10:00,18248
14.01.2020,10:15,18254
14.01.2020,10:30,18311
14.01.2020,10:45,18283
14.01.2020,11:00,18373
14.01.2020,11:15,18383
14.01.2020,11:30,18361
14.01.2020,11:45,18343
14.01.2020,12:00,18214
14.01.2020,12:15,18095
14.01.2020,12:30,18148
14.01.2020,12:45,18119
14.01.2020,13:00,18254
14.01.2020,13:15,18269
14.01.2020,13:30,18186
14.01.2020,13:45,17937
14.01.2020,14:00,17881
14.01.2020,14:15,17801
14.01.2020,14:30,17780
14.01.2020,14:45,17639
14.01.2020,15:00,17771
14.01.2020,15:15,17664
14.01.2020,15:30,17598
14.01.2020,15:45,17566
14.01.2020,16:00,17658
14.01.2020,16:15,17674
14.01.2020,16:30,17754
14.01.2020,16:45,18042
14.01.2020,17:00,18319
14.01.2020,17:15,18434
14.01.2020,17:30,18481
14.01.2020,17:45,18489
14.01.2020,18:00,18371
14.01.2020,18:15,18297
14.01.2020,18:30,18235
14.01.2020,18:45,18274
14.01.2020,19:00,18076
14.01.2020,19:15,17974
14.01.2020,19:30,17815
14.01.2020,19:45,17664
14.01.2020,20:00,17305
14.01.2020,20:15,17012
14.01.2020,20:30,16865
14.01.2020,20:45,16705
14.01.2020,21:00,16518
14.01.2020,21:15,16347
14.01.2020,21:30,16117
14.01.2020,21:45,15755
14.01.2020,22:00,15623
14.01.2020,22:15,15273
14.01.2020,22:30,14999
14.01.2020,22:45,14792
14.01.2020,23:00,14436
14.01.2020,23:15,14142
14.01.2020,23:30,13926
14.01.2020,23:45,13786
15.01.2020,00:00,13559
15.01.2020,00:15,13327
15.01.2020,00:30,13181
15.01.2020,00:45,13021
15.01.2020,01:00,12669
15.01.2020,01:15,12506
15.01.2020,01:30,12457
15.01.2020,01:45,12464
15.01.2020,02:00,12493
15.01.2020,02:15,12456
15.01.2020,02:30,12446
15.01.2020,02:45,12521
15.01.2020,03:00,12473
15.01.2020,03:15,12489
15.01.2020,03:30,12517
15.01.2020,03:45,12616
15.01.2020,04:00,12820
15.01.2020,04:15,12963
15.01.2020,04:30,13114
15.01.2020,04:45,13283
15.01.2020,05:00,13670
15.01.2020,05:15,13805
15.01.2020,05:30,13900
15.01.2020,05:45,14398
15.01.2020,06:00,15165
15.01.2020,06:15,15721
15.01.2020,06:30,16157
15.01.2020,06:45,16636
15.01.2020,07:00,17198
15.01.2020,07:15,17461
15.01.2020,07:30,17609
15.01.2020,07:45,17809
15.01.2020,08:00,18090
15.01.2020,08:15,18135
15.01.2020,08:30,18115
15.01.2020,08:45,18069
15.01.2020,09:00,17937
15.01.2020,09:15,18003
15.01.2020,09:30,18039
15.01.2020,09:45,18017
15.01.2020,10:00,18013
15.01.2020,10:15,17974
15.01.2020,10:30,18070
15.01.2020,10:45,18182
15.01.2020,11:00,18158
15.01.2020,11:15,18110
15.01.2020,11:30,18103
15.01.2020,11:45,18091
15.01.2020,12:00,17838
15.01.2020,12:15,17792
15.01.2020,12:30,17680
15.01.2020,12:45,17607
15.01.2020,13:00,17644
15.01.2020,13:15,17570
15.01.2020,13:30,17423
15.01.2020,13:45,17286
15.01.2020,14:00,17290
15.01.2020,14:15,17331
15.01.2020,14:30,17298
15.01.2020,14:45,17204
15.01.2020,15:00,17381
15.01.2020,15:15,17349
15.01.2020,15:30,17252
15.01.2020,15:45,17162
15.01.2020,16:00,17177
15.01.2020,16:15,17193
15.01.2020,16:30,17252
15.01.2020,16:45,17516
15.01.2020,17:00,17872
15.01.2020,17:15,18012
15.01.2020,17:30,18206
15.01.2020,17:45,18235
15.01.2020,18:00,18111
15.01.2020,18:15,18013
15.01.2020,18:30,17930
15.01.2020,18:45,17851
15.01.2020,19:00,17833
15.01.2020,19:15,17686
15.01.2020,19:30,17473
15.01.2020,19:45,17342
15.01.2020,20:00,16909
15.01.2020,20:15,16636
15.01.2020,20:30,16300
15.01.2020,20:45,16157
15.01.2020,21:00,16005
15.01.2020,21:15,15840
15.01.2020,21:30,15615
15.01.2020,21:45,15346
15.01.2020,22:00,15274
15.01.2020,22:15,14999
15.01.2020,22:30,14641
15.01.2020,22:45,14436
15.01.2020,23:00,14202
15.01.2020,23:15,13922
15.01.2020,23:30,13667
15.01.2020,23:45,13432
16.01.2020,00:00,13177
16.01.2020,00:15,13023
16.01.2020,00:30,12814
16.01.2020,00:45,12618
16.01.2020,01:00,12456
16.01.2020,01:15,12345
16.01.2020,01:30,12277
16.01.2020,01:45,12197
16.01.2020,02:00,12240
16.01.2020,02:15,12140
16.01.2020,02:30,12170
16.01.2020,02:45,12133
16.01.2020,03:00,12163
16.01.2020,03:15,12213
16.01.2020,03:30,12230
16.01.2020,03:45,12244
16.01.2020,04:00,12405
16.01.2020,04:15,12536
16.01.2020,04:30,12627
16.01.2020,04:45,12795
16.01.2020,05:00,13133
16.01.2020,05:15,13252
16.01.2020,05:30,13517
16.01.2020,05:45,13848
16.01.2020,06:00,14476
16.01.2020,06:15,15081
16.01.2020,06:30,15594
16.01.2020,06:45,15937
16.01.2020,07:00,16601
16.01.2020,07:15,16920
16.01.2020,07:30,17148
16.01.2020,07:45,17348
16.01.2020,08:00,17460
16.01.2020,08:15,17515
16.01.2020,08:30,17500
16.01.2020,08:45,17456
16.01.2020,09:00,17341
16.01.2020,09:15,17391
16.01.2020,09:30,17423
16.01.2020,09:45,17422
16.01.2020,10:00,17390
16.01.2020,10:15,17403
16.01.2020,10:30,17412
16.01.2020,10:45,17386
16.01.2020,11:00,17359
16.01.2020,11:15,17348
16.01.2020,11:30,17344
16.01.2020,11:45,17346
16.01.2020,12:00,17203
16.01.2020,12:15,17173
16.01.2020,12:30,17192
16.01.2020,12:45,17172
16.01.2020,13:00,17260
16.01.2020,13:15,17244
16.01.2020,13:30,17042
16.01.2020,13:45,16925
16.01.2020,14:00,16895
16.01.2020,14:15,16825
16.01.2020,14:30,16804
16.01.2020,14:45,16815
16.01.2020,15:00,16812
16.01.2020,15:15,16693
16.01.2020,15:30,16643
16.01.2020,15:45,16527
16.01.2020,16:00,16568
16.01.2020,16:15,16579
16.01.2020,16:30,16798
16.01.2020,16:45,17026
16.01.2020,17:00,17412
16.01.2020,17:15,17722
16.01.2020,17:30,17959
16.01.2020,17:45,17974
16.01.2020,18:00,17975
16.01.2020,18:15,17913
16.01.2020,18:30,17994
16.01.2020,18:45,17969
16.01.2020,19:00,17817
16.01.2020,19:15,17651
16.01.2020,19:30,17469
16.01.2020,19:45,17316
16.01.2020,20:00,16996
16.01.2020,20:15,16722
16.01.2020,20:30,16478
16.01.2020,20:45,16210
16.01.2020,21:00,15947
16.01.2020,21:15,15741
16.01.2020,21:30,15492
16.01.2020,21:45,15256
16.01.2020,22:00,15161
16.01.2020,22:15,14885
16.01.2020,22:30,14620
16.01.2020,22:45,14449
16.01.2020,23:00,14161
16.01.2020,23:15,13843
16.01.2020,23:30,13683
16.01.2020,23:45,13542
17.01.2020,00:00,13261
17.01.2020,00:15,13237
17.01.2020,00:30,13167
17.01.2020,00:45,13085
17.01.2020,01:00,13014
17.01.2020,01:15,12910
17.01.2020,01:30,12798
17.01.2020,01:45,12674
17.01.2020,02:00,12615
17.01.2020,02:15,12555
17.01.2020,02:30,12588
17.01.2020,02:45,12592
17.01.2020,03:00,12600
17.01.2020,03:15,12562
17.01.2020,03:30,12666
17.01.2020,03:45,12678
17.01.2020,04:00,12841
17.01.2020,04:15,12947
17.01.2020,04:30,13026
17.01.2020,04:45,13164
17.01.2020,05:00,13415
17.01.2020,05:15,13566
17.01.2020,05:30,13851
17.01.2020,05:45,14132
17.01.2020,06:00,14875
17.01.2020,06:15,15388
17.01.2020,06:30,15817
17.01.2020,06:45,16227
17.01.2020,07:00,16775
17.01.2020,07:15,17083
17.01.2020,07:30,17331
17.01.2020,07:45,17504
17.01.2020,08:00,17754
17.01.2020,08:15,17783
17.01.2020,08:30,17794
17.01.2020,08:45,17764
17.01.2020,09:00,17646
17.01.2020,09:15,17637
17.01.2020,09:30,17805
17.01.2020,09:45,17787
17.01.2020,10:00,17784
17.01.2020,10:15,17731
17.01.2020,10:30,17750
17.01.2020,10:45,17616
17.01.2020,11:00,17720
17.01.2020,11:15,17763
17.01.2020,11:30,17538
17.01.2020,11:45,17653
17.01.2020,12:00,17542
17.01.2020,12:15,17507
17.01.2020,12:30,17404
17.01.2020,12:45,17304
17.01.2020,13:00,17316
17.01.2020,13:15,17248
17.01.2020,13:30,17141
17.01.2020,13:45,16938
17.01.2020,14:00,16921
17.01.2020,14:15,16894
17.01.2020,14:30,16884
17.01.2020,14:45,16803
17.01.2020,15:00,16891
17.01.2020,15:15,16815
17.01.2020,15:30,16766
17.01.2020,15:45,16703
17.01.2020,16:00,16797
17.01.2020,16:15,16704
17.01.2020,16:30,16804
17.01.2020,16:45,16995
17.01.2020,17:00,17200
17.01.2020,17:15,17408
17.01.2020,17:30,17450
17.01.2020,17:45,17380
17.01.2020,18:00,17239
17.01.2020,18:15,17291
17.01.2020,18:30,17349
17.01.2020,18:45,17236
17.01.2020,19:00,17105
17.01.2020,19:15,16920
17.01.2020,19:30,16890
17.01.2020,19:45,16723
17.01.2020,20:00,16285
17.01.2020,20:15,16037
17.01.2020,20:30,15727
17.01.2020,20:45,15554
17.01.2020,21:00,15477
17.01.2020,21:15,15477
17.01.2020,21:30,15306
17.01.2020,21:45,15036
17.01.2020,22:00,14868
17.01.2020,22:15,14699
17.01.2020,22:30,14483
17.01.2020,22:45,14260
17.01.2020,23:00,13983
17.01.2020,23:15,13765
17.01.2020,23:30,13596
17.01.2020,23:45,13423
18.01.2020,00:00,13032
18.01.2020,00:15,12912
18.01.2020,00:30,12895
18.01.2020,00:45,12713
18.01.2020,01:00,12566
18.01.2020,01:15,12417
18.01.2020,01:30,12319
18.01.2020,01:45,12172
18.01.2020,02:00,12080
18.01.2020,02:15,12068
18.01.2020,02:30,11977
18.01.2020,02:45,11932
18.01.2020,03:00,11871
18.01.2020,03:15,12005
18.01.2020,03:30,12017
18.01.2020,03:45,11954
18.01.2020,04:00,11918
18.01.2020,04:15,11766
18.01.2020,04:30,11683
18.01.2020,04:45,11736
18.01.2020,05:00,11889
18.01.2020,05:15,11846
18.01.2020,05:30,11857
18.01.2020,05:45,11848
18.01.2020,06:00,11966
18.01.2020,06:15,11981
18.01.2020,06:30,11981
18.01.2020,06:45,12124
18.01.2020,07:00,12582
18.01.2020,07:15,12719
18.01.2020,07:30,12953
18.01.2020,07:45,13193
18.01.2020,08:00,13535
18.01.2020,08:15,13636
18.01.2020,08:30,13838
18.01.2020,08:45,14092
18.01.2020,09:00,14305
18.01.2020,09:15,14527
18.01.2020,09:30,14633
18.01.2020,09:45,14672
18.01.2020,10:00,14696
18.01.2020,10:15,14707
18.01.2020,10:30,14787
18.01.2020,10:45,14911
18.01.2020,11:00,15027
18.01.2020,11:15,15140
18.01.2020,11:30,15225
18.01.2020,11:45,15280
18.01.2020,12:00,15237
18.01.2020,12:15,15165
18.01.2020,12:30,15121
18.01.2020,12:45,14927
18.01.2020,13:00,14837
18.01.2020,13:15,14784
18.01.2020,13:30,14731
18.01.2020,13:45,14549
18.01.2020,14:00,14518
18.01.2020,14:15,14437
18.01.2020,14:30,14239
18.01.2020,14:45,14165
18.01.2020,15:00,14128
18.01.2020,15:15,14093
18.01.2020,15:30,14101
18.01.2020,15:45,13979
18.01.2020,16:00,14086
18.01.2020,16:15,14133
18.01.2020,16:30,14255
18.01.2020,16:45,14442
18.01.2020,17:00,14736
18.01.2020,17:15,15014
18.01.2020,17:30,15192
18.01.2020,17:45,15261
18.01.2020,18:00,15270
18.01.2020,18:15,15139
18.01.2020,18:30,15111
18.01.2020,18:45,15012
18.01.2020,19:00,14915
18.01.2020,19:15,14729
18.01.2020,19:30,14586
18.01.2020,19:45,14485
18.01.2020,20:00,14225
18.01.2020,20:15,13868
18.01.2020,20:30,13610
18.01.2020,20:45,13470
18.01.2020,21:00,13279
18.01.2020,21:15,13272
18.01.2020,21:30,13128
18.01.2020,21:45,13071
18.01.2020,22:00,13176
18.01.2020,22:15,13113
18.01.2020,22:30,12870
18.01.2020,22:45,12722
18.01.2020,23:00,12539
18.01.2020,23:15,12341
18.01.2020,23:30,12221
18.01.2020,23:45,12034
19.01.2020,00:00,11761
19.01.2020,00:15,11633
19.01.2020,00:30,11469
19.01.2020,00:45,11406
19.01.2020,01:00,11299
19.01.2020,01:15,11236
19.01.2020,01:30,11134
19.01.2020,01:45,11092
19.01.2020,02:00,11026
19.01.2020,02:15,10950
19.01.2020,02:30,10964
19.01.2020,02:45,10875
19.01.2020,03:00,10813
19.01.2020,03:15,10852
19.01.2020,03:30,10850
19.01.2020,03:45,10773
19.01.2020,04:00,10899
19.01.2020,04:15,10888
19.01.2020,04:30,10835
19.01.2020,04:45,10848
19.01.2020,05:00,10851
19.01.2020,05:15,10753
19.01.2020,05:30,10704
19.01.2020,05:45,10705
19.01.2020,06:00,10601
19.01.2020,06:15,10695
19.01.2020,06:30,10805
19.01.2020,06:45,10777
19.01.2020,07:00,11014
19.01.2020,07:15,11074
19.01.2020,07:30,11177
19.01.2020,07:45,11378
19.01.2020,08:00,11630
19.01.2020,08:15,11709
19.01.2020,08:30,11928
19.01.2020,08:45,12164
19.01.2020,09:00,12490
19.01.2020,09:15,12642
19.01.2020,09:30,12847
19.01.2020,09:45,13067
19.01.2020,10:00,13261
19.01.2020,10:15,13410
19.01.2020,10:30,13467
19.01.2020,10:45,13627
19.01.2020,11:00,13738
19.01.2020,11:15,13928
19.01.2020,11:30,14107
19.01.2020,11:45,14100
19.01.2020,12:00,14119
19.01.2020,12:15,14008
19.01.2020,12:30,13957
19.01.2020,12:45,13850
19.01.2020,13:00,13709
19.01.2020,13:15,13625
19.01.2020,13:30,13576
19.01.2020,13:45,13380
19.01.2020,14:00,13208
19.01.2020,14:15,13195
19.01.2020,14:30,13087
19.01.2020,14:45,12983
19.01.2020,15:00,13071
19.01.2020,15:15,12983
19.01.2020,15:30,12918
19.01.2020,15:45,12870
19.01.2020,16:00,12878
19.01.2020,16:15,12912
19.01.2020,16:30,13091
19.01.2020,16:45,13277
19.01.2020,17:00,13632
19.01.2020,17:15,13897
19.01.2020,17:30,14128
19.01.2020,17:45,14298
19.01.2020,18:00,14398
19.01.2020,18:15,14404
19.01.2020,18:30,14315
19.01.2020,18:45,14231
19.01.2020,19:00,14220
19.01.2020,19:15,14150
19.01.2020,19:30,14020
19.01.2020,19:45,13851
19.01.2020,20:00,13763
19.01.2020,20:15,13556
19.01.2020,20:30,13405
19.01.2020,20:45,13285
19.01.2020,21:00,13266
19.01.2020,21:15,13207
19.01.2020,21:30,13133
19.01.2020,21:45,13191
19.01.2020,22:00,13348
19.01.2020,22:15,13212
19.01.2020,22:30,13048
19.01.2020,22:45,12900
19.01.2020,23:00,12648
19.01.2020,23:15,12505
19.01.2020,23:30,12273
19.01.2020,23:45,12185
20.01.2020,00:00,11919
20.01.2020,00:15,11815
20.01.2020,00:30,11784
20.01.2020,00:45,11692
20.01.2020,01:00,11643
20.01.2020,01:15,11501
20.01.2020,01:30,11546
20.01.2020,01:45,11444
20.01.2020,02:00,11371
20.01.2020,02:15,11310
20.01.2020,02:30,11343
20.01.2020,02:45,11352
20.01.2020,03:00,11345
20.01.2020,03:15,11375
20.01.2020,03:30,11511
20.01.2020,03:45,11573
20.01.2020,04:00,11710
20.01.2020,04:15,11811
20.01.2020,04:30,11962
20.01.2020,04:45,12166
20.01.2020,05:00,12553
20.01.2020,05:15,12697
20.01.2020,05:30,12968
20.01.2020,05:45,13389
20.01.2020,06:00,14111
20.01.2020,06:15,14655
20.01.2020,06:30,15215
20.01.2020,06:45,15638
20.01.2020,07:00,16093
20.01.2020,07:15,16436
20.01.2020,07:30,16708
20.01.2020,07:45,16885
20.01.2020,08:00,17143
20.01.2020,08:15,17261
20.01.2020,08:30,17324
20.01.2020,08:45,17289
20.01.2020,09:00,17289
20.01.2020,09:15,17328
20.01.2020,09:30,17388
20.01.2020,09:45,17417
20.01.2020,10:00,17458
20.01.2020,10:15,17465
20.01.2020,10:30,17534
20.01.2020,10:45,17603
20.01.2020,11:00,17673
20.01.2020,11:15,17688
20.01.2020,11:30,17692
20.01.2020,11:45,17703
20.01.2020,12:00,17610
20.01.2020,12:15,17581
20.01.2020,12:30,17632
20.01.2020,12:45,17614
20.01.2020,13:00,17640
20.01.2020,13:15,17633
20.01.2020,13:30,17512
20.01.2020,13:45,17340
20.01.2020,14:00,17262
20.01.2020,14:15,17321
20.01.2020,14:30,17282
20.01.2020,14:45,17214
20.01.2020,15:00,17228
20.01.2020,15:15,17118
20.01.2020,15:30,17115
20.01.2020,15:45,17060
20.01.2020,16:00,16984
20.01.2020,16:15,16988
20.01.2020,16:30,17121
20.01.2020,16:45,17280
20.01.2020,17:00,17426
20.01.2020,17:15,17734
20.01.2020,17:30,17957
20.01.2020,17:45,18054
20.01.2020,18:00,17988
20.01.2020,18:15,17959
20.01.2020,18:30,17936
20.01.2020,18:45,17839
20.01.2020,19:00,17752
20.01.2020,19:15,17633
20.01.2020,19:30,17454
20.01.2020,19:45,17219
20.01.2020,20:00,16964
20.01.2020,20:15,16705
20.01.2020,20:30,16405
20.01.2020,20:45,16250
20.01.2020,21:00,16046
20.01.2020,21:15,15943
20.01.2020,21:30,15622
20.01.2020,21:45,15438
20.01.2020,22:00,15426
20.01.2020,22:15,15261
20.01.2020,22:30,14935
20.01.2020,22:45,14668
20.01.2020,23:00,14464
20.01.2020,23:15,14229
20.01.2020,23:30,14083
20.01.2020,23:45,13997
21.01.2020,00:00,13668
21.01.2020,00:15,13494
21.01.2020,00:30,13365
21.01.2020,00:45,13312
21.01.2020,01:00,13089
21.01.2020,01:15,13000
21.01.2020,01:30,13056
21.01.2020,01:45,13046
21.01.2020,02:00,12912
21.01.2020,02:15,12858
21.01.2020,02:30,12816
21.01.2020,02:45,12903
21.01.2020,03:00,12932
21.01.2020,03:15,12868
21.01.2020,03:30,12911
21.01.2020,03:45,12957
21.01.2020,04:00,13140
21.01.2020,04:15,13266
21.01.2020,04:30,13484
21.01.2020,04:45,13596
21.01.2020,05:00,13863
21.01.2020,05:15,13940
21.01.2020,05:30,14141
21.01.2020,05:45,14453
21.01.2020,06:00,15185
21.01.2020,06:15,15655
21.01.2020,06:30,16176
21.01.2020,06:45,16654
21.01.2020,07:00,17209
21.01.2020,07:15,17507
21.01.2020,07:30,17700
21.01.2020,07:45,17866
21.01.2020,08:00,18080
21.01.2020,08:15,18129
21.01.2020,08:30,18192
21.01.2020,08:45,18192
21.01.2020,09:00,18079
