Datum,Uhrzeit,Generation_DE B[MW],Generation_DE A[MW]
25.04.2020,19:00,0,245
25.04.2020,20:00,0,244
25.04.2020,21:00,0,246
25.04.2020,22:00,0,245
25.04.2020,23:00,0,246
26.04.2020,00:00,0,246
26.04.2020,01:00,0,246
26.04.2020,02:00,0,244
26.04.2020,03:00,0,246
26.04.2020,04:00,0,245
26.04.2020,05:00,0,246
26.04.2020,06:00,0,246
26.04.2020,07:00,0,245
26.04.2020,08:00,0,245
26.04.2020,09:00,0,247
26.04.2020,10:00,0,246
26.04.2020,11:00,0,246
26.04.2020,12:00,0,247
26.04.2020,13:00,0,246
26.04.2020,14:00,0,245
26.04.2020,15:00,0,247
26.04.2020,16:00,0,247
26.04.2020,17:00,0,247
26.04.2020,18:00,0,246
26.04.2020,19:00,0,247
26.04.2020,20:00,0,247
26.04.2020,21:00,0,245
26.04.2020,22:00,0,247
26.04.2020,23:00,0,245
27.04.2020,00:00,0,247
27.04.2020,01:00,0,245
27.04.2020,02:00,0,247
27.04.2020,03:00,0,250
27.04.2020,04:00,0,255
27.04.2020,05:00,0,244
27.04.2020,06:00,0,242
27.04.2020,07:00,0,242
27.04.2020,08:00,0,242
27.04.2020,09:00,0,243
27.04.2020,10:00,0,242
27.04.2020,11:00,0,242
27.04.2020,12:00,0,241
27.04.2020,13:00,0,243
27.04.2020,14:00,0,242
27.04.2020,15:00,0,243
27.04.2020,16:00,0,242
27.04.2020,17:00,0,243
27.04.2020,18:00,0,242
27.04.2020,19:00,0,242
27.04.2020,20:00,0,244
27.04.2020,21:00,0,237
27.04.2020,22:00,0,238
27.04.2020,23:00,0,233
28.04.2020,00:00,0,232
28.04.2020,01:00,0,231
28.04.2020,02:00,0,232
28.04.2020,03:00,0,232
28.04.2020,04:00,0,231
28.04.2020,05:00,0,233
28.04.2020,06:00,0,235
28.04.2020,07:00,0,237
28.04.2020,08:00,0,236
28.04.2020,09:00,0,236
28.04.2020,10:00,0,236
28.04.2020,11:00,0,236
28.04.2020,12:00,0,236
28.04.2020,13:00,0,236
28.04.2020,14:00,0,236
28.04.2020,15:00,0,237
28.04.2020,16:00,0,237
28.04.2020,17:00,0,235
28.04.2020,18:00,0,236
28.04.2020,19:00,0,237
28.04.2020,20:00,0,237
28.04.2020,21:00,0,236
28.04.2020,22:00,0,236
28.04.2020,23:00,0,236
29.04.2020,00:00,0,235
29.04.2020,01:00,0,234
29.04.2020,02:00,0,237
29.04.2020,03:00,0,235
29.04.2020,04:00,0,237
29.04.2020,05:00,0,236
29.04.2020,06:00,0,237
29.04.2020,07:00,0,236
29.04.2020,08:00,0,236
29.04.2020,09:00,0,235
29.04.2020,10:00,0,235
29.04.2020,11:00,0,247
29.04.2020,12:00,0,244
29.04.2020,13:00,0,246
29.04.2020,14:00,0,250
29.04.2020,15:00,0,254
29.04.2020,16:00,0,254
29.04.2020,17:00,0,252
29.04.2020,18:00,1,246
29.04.2020,19:00,25,292
29.04.2020,20:00,171,249
29.04.2020,21:00,191,241
29.04.2020,22:00,43,262
29.04.2020,23:00,0,268
30.04.2020,00:00,0,242
30.04.2020,01:00,0,240
30.04.2020,02:00,0,240
30.04.2020,03:00,0,241
30.04.2020,04:00,0,241
30.04.2020,05:00,0,241
30.04.2020,06:00,0,242
30.04.2020,07:00,0,245
30.04.2020,08:00,0,245
30.04.2020,09:00,0,245
30.04.2020,10:00,0,245
30.04.2020,11:00,0,245
30.04.2020,12:00,0,245
30.04.2020,13:00,0,245
30.04.2020,14:00,0,246
30.04.2020,15:00,0,245
30.04.2020,16:00,0,246
30.04.2020,17:00,0,246
30.04.2020,18:00,0,245
30.04.2020,19:00,0,245
30.04.2020,20:00,0,245
30.04.2020,21:00,0,244
30.04.2020,22:00,0,244
30.04.2020,23:00,0,245
