Datum,Uhrzeit,Generation_DE E[MW],Generation_DE D[MW],Generation_DE C[MW],Generation_DE F[MW],Generation_DE B[MW],Generation_DE A[MW]
10.04.2020,04:00,0,350,0,0,364,0
10.04.2020,05:00,0,462,0,0,469,0
10.04.2020,06:00,0,470,0,0,474,0
10.04.2020,07:00,0,460,0,0,471,0
10.04.2020,08:00,0,440,0,0,463,0
10.04.2020,09:00,0,315,0,0,358,0
10.04.2020,10:00,0,308,0,0,374,0
10.04.2020,11:00,0,309,0,0,377,0
10.04.2020,12:00,0,311,0,0,374,0
10.04.2020,13:00,0,308,0,0,381,0
10.04.2020,14:00,0,305,0,0,373,0
10.04.2020,15:00,0,304,0,0,375,0
10.04.2020,16:00,0,301,0,0,378,0
10.04.2020,17:00,0,313,0,0,384,0
10.04.2020,18:00,0,438,0,0,469,0
10.04.2020,19:00,0,465,0,0,472,0
10.04.2020,20:00,0,464,0,0,480,0
10.04.2020,21:00,0,467,0,0,479,0
10.04.2020,22:00,0,496,0,0,476,0
10.04.2020,23:00,0,372,0,0,391,0
11.04.2020,00:00,0,309,0,0,380,0
11.04.2020,01:00,0,308,0,0,382,0
11.04.2020,02:00,0,309,0,0,382,0
11.04.2020,03:00,0,308,0,0,381,0
11.04.2020,04:00,0,308,0,0,383,0
11.04.2020,05:00,0,306,0,0,381,0
11.04.2020,06:00,0,307,0,0,374,0
11.04.2020,07:00,0,307,0,0,377,0
11.04.2020,08:00,0,306,0,0,373,0
11.04.2020,09:00,0,307,0,0,371,0
11.04.2020,10:00,0,309,0,0,379,0
11.04.2020,11:00,0,308,0,0,374,0
11.04.2020,12:00,0,320,0,0,376,0
11.04.2020,13:00,0,329,0,0,381,0
11.04.2020,14:00,0,321,0,0,375,0
11.04.2020,15:00,0,311,0,0,377,0
11.04.2020,16:00,0,309,0,0,381,0
11.04.2020,17:00,0,309,0,0,383,0
11.04.2020,18:00,0,320,0,0,372,0
11.04.2020,19:00,0,323,0,0,368,0
11.04.2020,20:00,0,309,0,0,385,0
11.04.2020,21:00,0,308,0,0,387,0
11.04.2020,22:00,0,307,0,0,385,0
11.04.2020,23:00,0,305,0,0,384,0
12.04.2020,00:00,0,307,0,0,381,0
12.04.2020,01:00,0,305,0,0,381,0
12.04.2020,02:00,0,306,0,0,381,0
12.04.2020,03:00,0,306,0,0,382,0
12.04.2020,04:00,0,307,0,0,382,0
12.04.2020,05:00,0,305,0,0,379,0
12.04.2020,06:00,0,305,0,0,372,0
12.04.2020,07:00,0,306,0,0,375,0
12.04.2020,08:00,0,306,0,0,373,0
12.04.2020,09:00,0,309,0,0,375,0
12.04.2020,10:00,0,315,0,0,374,0
12.04.2020,11:00,0,311,0,0,375,0
12.04.2020,12:00,0,313,0,0,376,0
12.04.2020,13:00,0,307,0,0,379,0
12.04.2020,14:00,0,318,0,0,378,0
12.04.2020,15:00,0,313,0,0,378,0
12.04.2020,16:00,0,310,0,0,377,0
12.04.2020,17:00,0,308,0,0,382,0
12.04.2020,18:00,0,309,0,0,384,0
12.04.2020,19:00,0,309,0,0,383,0
12.04.2020,20:00,0,310,0,0,379,0
12.04.2020,21:00,0,311,0,0,376,0
12.04.2020,22:00,0,313,0,0,377,0
12.04.2020,23:00,0,310,0,0,378,0
13.04.2020,00:00,0,302,0,0,379,0
13.04.2020,01:00,0,301,0,0,383,0
13.04.2020,02:00,0,303,0,0,383,0
13.04.2020,03:00,0,302,0,0,381,0
13.04.2020,04:00,0,302,0,0,379,0
13.04.2020,05:00,0,305,0,0,383,0
13.04.2020,06:00,0,303,0,0,376,0
13.04.2020,07:00,0,302,0,0,369,0
13.04.2020,08:00,0,301,0,0,372,0
13.04.2020,09:00,0,302,0,0,368,0
13.04.2020,10:00,0,303,0,0,371,0
13.04.2020,11:00,0,317,0,0,383,0
13.04.2020,12:00,0,315,0,0,387,0
13.04.2020,13:00,0,303,0,0,384,0
13.04.2020,14:00,0,301,0,0,376,0
13.04.2020,15:00,0,302,0,0,377,0
13.04.2020,16:00,0,302,0,0,374,0
13.04.2020,17:00,0,301,0,0,375,0
13.04.2020,18:00,0,302,0,0,373,0
13.04.2020,19:00,0,386,0,0,427,0
13.04.2020,20:00,0,325,0,0,384,0
13.04.2020,21:00,0,389,0,0,430,0
13.04.2020,22:00,0,335,0,0,385,0
13.04.2020,23:00,0,305,0,0,377,0
14.04.2020,00:00,0,342,0,0,377,0
14.04.2020,01:00,0,359,0,0,352,0
14.04.2020,02:00,0,357,0,0,365,0
14.04.2020,03:00,0,360,0,0,371,0
14.04.2020,04:00,0,362,0,0,355,0
14.04.2020,05:00,0,344,0,0,324,0
14.04.2020,06:00,0,375,0,0,371,0
14.04.2020,07:00,0,481,0,0,419,0
14.04.2020,08:00,0,479,0,0,422,0
14.04.2020,09:00,0,458,0,0,424,0
14.04.2020,10:00,0,395,0,0,383,0
14.04.2020,11:00,0,395,0,0,380,0
14.04.2020,12:00,0,440,0,0,422,0
14.04.2020,13:00,0,365,0,0,378,0
14.04.2020,14:00,0,324,0,0,330,0
14.04.2020,15:00,0,331,0,0,343,0
14.04.2020,16:00,0,329,0,0,343,0
14.04.2020,17:00,0,336,0,0,351,0
14.04.2020,18:00,0,423,0,0,411,0
14.04.2020,19:00,0,481,0,0,446,0
14.04.2020,20:00,0,477,0,0,443,0
14.04.2020,21:00,0,476,0,0,446,0
14.04.2020,22:00,0,485,0,0,445,0
14.04.2020,23:00,0,403,0,0,411,0
15.04.2020,00:00,0,337,0,0,397,0
15.04.2020,01:00,0,332,0,0,383,0
15.04.2020,02:00,0,330,0,0,381,0
15.04.2020,03:00,0,338,0,0,382,0
15.04.2020,04:00,0,390,0,0,412,0
15.04.2020,05:00,0,419,0,0,426,0
15.04.2020,06:00,0,466,0,0,424,0
15.04.2020,07:00,0,473,0,0,416,0
15.04.2020,08:00,0,467,0,0,414,0
15.04.2020,09:00,0,425,0,0,412,0
15.04.2020,10:00,0,348,0,0,356,0
15.04.2020,11:00,0,334,0,0,343,0
15.04.2020,12:00,0,358,0,0,353,0
15.04.2020,13:00,0,331,0,0,356,0
15.04.2020,14:00,0,351,0,0,348,0
15.04.2020,15:00,0,343,0,0,351,0
15.04.2020,16:00,0,328,0,0,349,0
15.04.2020,17:00,0,361,0,0,393,0
15.04.2020,18:00,0,450,0,0,432,0
15.04.2020,19:00,0,475,0,0,429,0
15.04.2020,20:00,0,472,0,0,432,0
15.04.2020,21:00,0,439,0,0,426,0
15.04.2020,22:00,0,468,0,0,440,0
15.04.2020,23:00,0,342,0,0,372,0
16.04.2020,00:00,0,311,0,0,359,0
16.04.2020,01:00,0,305,0,0,361,0
16.04.2020,02:00,0,308,0,0,355,0
16.04.2020,03:00,0,319,0,0,346,0
16.04.2020,04:00,0,306,0,0,351,0
16.04.2020,05:00,0,386,0,0,391,0
16.04.2020,06:00,0,484,0,0,451,0
16.04.2020,07:00,0,477,0,0,450,0
16.04.2020,08:00,0,442,0,0,421,0
16.04.2020,09:00,0,371,0,0,391,0
16.04.2020,10:00,0,436,0,0,210,0
16.04.2020,11:00,0,454,0,0,181,0
16.04.2020,12:00,0,437,0,0,151,0
16.04.2020,13:00,0,442,0,0,158,0
16.04.2020,14:00,0,454,0,0,168,0
16.04.2020,15:00,0,453,0,0,169,0
16.04.2020,16:00,0,446,51,0,172,0
16.04.2020,17:00,0,492,111,0,206,0
16.04.2020,18:00,0,490,129,0,210,0
16.04.2020,19:00,0,474,145,0,210,0
16.04.2020,20:00,0,451,149,0,206,0
16.04.2020,21:00,0,441,278,0,164,0
16.04.2020,22:00,0,405,378,0,169,0
16.04.2020,23:00,0,403,399,0,171,0
17.04.2020,00:00,0,427,483,0,180,0
17.04.2020,01:00,0,394,377,0,171,0
17.04.2020,02:00,0,391,482,0,211,0
17.04.2020,03:00,0,399,487,0,216,0
17.04.2020,04:00,0,426,448,0,174,0
17.04.2020,05:00,0,484,480,0,213,0
17.04.2020,06:00,0,477,491,0,192,0
17.04.2020,07:00,0,473,434,0,208,0
17.04.2020,08:00,0,485,219,0,212,0
17.04.2020,09:00,0,477,185,0,206,0
17.04.2020,10:00,0,434,175,0,175,0
17.04.2020,11:00,0,473,168,0,159,0
17.04.2020,12:00,0,435,146,0,140,0
17.04.2020,13:00,0,434,129,0,144,0
17.04.2020,14:00,0,432,93,0,138,14
17.04.2020,15:00,0,438,80,0,138,78
17.04.2020,16:00,0,448,70,0,154,107
17.04.2020,17:00,0,452,68,0,177,115
17.04.2020,18:00,0,470,66,0,200,121
17.04.2020,19:00,0,467,67,0,213,128
17.04.2020,20:00,0,458,69,0,209,145
17.04.2020,21:00,0,473,70,0,215,292
17.04.2020,22:00,0,482,32,0,218,347
17.04.2020,23:00,0,413,0,0,164,352
18.04.2020,00:00,0,397,0,0,154,293
18.04.2020,01:00,0,397,0,0,152,296
18.04.2020,02:00,0,397,0,0,151,294
18.04.2020,03:00,0,399,0,0,152,294
18.04.2020,04:00,0,394,0,0,151,300
18.04.2020,05:00,0,391,0,0,150,306
18.04.2020,06:00,0,383,0,0,147,306
18.04.2020,07:00,0,385,0,0,144,305
18.04.2020,08:00,0,385,0,0,148,305
18.04.2020,09:00,0,384,0,0,144,304
18.04.2020,10:00,0,383,0,0,150,306
18.04.2020,11:00,0,384,0,0,151,305
18.04.2020,12:00,0,384,0,0,153,305
18.04.2020,13:00,0,385,0,0,147,306
18.04.2020,14:00,0,395,0,0,149,306
18.04.2020,15:00,0,395,0,0,148,306
18.04.2020,16:00,0,386,0,0,146,305
18.04.2020,17:00,0,385,0,0,157,304
18.04.2020,18:00,0,440,0,0,173,384
18.04.2020,19:00,0,445,0,0,173,387
18.04.2020,20:00,0,443,0,0,175,374
18.04.2020,21:00,0,384,0,0,171,341
18.04.2020,22:00,0,387,0,0,163,307
18.04.2020,23:00,0,383,0,0,156,301
19.04.2020,00:00,0,383,0,0,143,297
19.04.2020,01:00,0,383,0,0,146,298
19.04.2020,02:00,0,382,0,0,143,303
19.04.2020,03:00,0,384,0,0,142,301
19.04.2020,04:00,0,383,0,0,148,302
19.04.2020,05:00,0,383,0,0,154,301
19.04.2020,06:00,0,383,0,0,149,301
19.04.2020,07:00,0,383,0,0,143,298
19.04.2020,08:00,0,382,0,0,149,302
19.04.2020,09:00,0,382,0,0,146,301
19.04.2020,10:00,0,382,0,0,148,305
19.04.2020,11:00,0,383,0,0,148,303
19.04.2020,12:00,0,382,0,0,149,301
19.04.2020,13:00,0,383,0,0,149,301
19.04.2020,14:00,0,383,0,0,135,300
19.04.2020,15:00,0,383,0,0,145,301
19.04.2020,16:00,0,383,0,0,143,297
19.04.2020,17:00,0,382,0,0,145,296
19.04.2020,18:00,0,385,0,0,125,304
19.04.2020,19:00,0,398,0,0,155,298
19.04.2020,20:00,0,401,0,0,289,307
19.04.2020,21:00,0,396,0,0,276,297
19.04.2020,22:00,0,395,0,0,306,291
19.04.2020,23:00,0,396,0,0,282,134
20.04.2020,00:00,0,381,0,0,359,0
20.04.2020,01:00,0,293,0,0,383,0
20.04.2020,02:00,0,297,0,0,382,0
20.04.2020,03:00,0,297,0,0,383,0
20.04.2020,04:00,0,297,0,0,382,0
20.04.2020,05:00,0,296,0,0,381,0
20.04.2020,06:00,0,299,0,0,364,0
20.04.2020,07:00,0,323,0,0,376,0
20.04.2020,08:00,0,368,0,0,379,0
20.04.2020,09:00,0,313,0,0,367,0
20.04.2020,10:00,0,302,0,0,361,0
20.04.2020,11:00,0,303,0,0,359,0
20.04.2020,12:00,0,304,0,0,360,0
20.04.2020,13:00,0,303,0,0,366,0
20.04.2020,14:00,0,301,0,0,357,0
20.04.2020,15:00,0,302,0,0,357,0
20.04.2020,16:00,0,298,0,0,360,0
20.04.2020,17:00,0,299,0,0,358,0
20.04.2020,18:00,0,296,0,0,363,0
20.04.2020,19:00,0,300,0,0,360,0
20.04.2020,20:00,0,298,0,0,357,0
20.04.2020,21:00,0,297,0,0,366,0
20.04.2020,22:00,0,297,0,0,361,0
20.04.2020,23:00,0,299,0,0,359,0
21.04.2020,00:00,0,300,0,0,353,0
21.04.2020,01:00,0,299,0,0,353,0
21.04.2020,02:00,0,299,0,0,354,0
21.04.2020,03:00,0,298,0,0,354,0
21.04.2020,04:00,0,299,0,0,359,0
21.04.2020,05:00,0,298,0,0,367,0
21.04.2020,06:00,0,301,0,0,348,0
21.04.2020,07:00,0,298,0,0,342,0
21.04.2020,08:00,0,297,0,0,343,0
21.04.2020,09:00,0,301,0,0,343,0
21.04.2020,10:00,0,310,0,0,344,0
21.04.2020,11:00,0,299,0,0,345,0
21.04.2020,12:00,0,301,0,0,344,0
21.04.2020,13:00,0,304,0,0,346,0
21.04.2020,14:00,0,317,0,0,344,0
21.04.2020,15:00,0,309,0,0,337,0
21.04.2020,16:00,0,301,0,0,334,0
21.04.2020,17:00,0,306,0,0,327,0
21.04.2020,18:00,0,305,0,0,330,0
21.04.2020,19:00,0,304,0,0,330,0
21.04.2020,20:00,0,308,0,0,336,0
21.04.2020,21:00,0,299,0,0,347,0
21.04.2020,22:00,0,299,0,0,347,0
21.04.2020,23:00,0,299,0,0,347,0
22.04.2020,00:00,0,299,0,0,346,0
22.04.2020,01:00,0,299,0,0,345,0
22.04.2020,02:00,0,299,0,0,346,0
22.04.2020,03:00,0,299,0,0,346,0
22.04.2020,04:00,0,300,0,0,348,0
22.04.2020,05:00,0,301,0,0,354,0
22.04.2020,06:00,0,307,0,0,353,0
22.04.2020,07:00,0,302,0,0,350,0
22.04.2020,08:00,0,303,0,0,353,0
22.04.2020,09:00,0,301,0,0,342,0
22.04.2020,10:00,0,292,0,0,350,0
22.04.2020,11:00,0,297,0,0,344,0
22.04.2020,12:00,0,297,0,0,357,0
22.04.2020,13:00,0,296,0,0,355,0
22.04.2020,14:00,0,295,0,0,344,0
22.04.2020,15:00,0,295,0,0,344,0
22.04.2020,16:00,0,295,0,0,347,0
22.04.2020,17:00,0,295,0,0,353,0
22.04.2020,18:00,0,309,0,0,358,0
22.04.2020,19:00,0,410,0,0,422,0
22.04.2020,20:00,0,479,0,0,411,0
22.04.2020,21:00,0,454,0,0,442,0
22.04.2020,22:00,0,342,0,0,381,0
22.04.2020,23:00,0,299,0,0,370,0
23.04.2020,00:00,0,303,0,0,371,0
23.04.2020,01:00,0,301,0,0,373,0
23.04.2020,02:00,0,301,0,0,376,0
23.04.2020,03:00,0,301,0,0,369,0
23.04.2020,04:00,0,302,0,0,367,0
23.04.2020,05:00,0,311,0,0,373,0
23.04.2020,06:00,0,449,0,0,441,0
23.04.2020,07:00,0,457,0,0,436,0
23.04.2020,08:00,0,462,0,0,441,0
23.04.2020,09:00,0,381,0,0,392,0
23.04.2020,10:00,0,301,0,0,345,0
23.04.2020,11:00,0,302,0,0,349,0
23.04.2020,12:00,0,299,0,0,349,0
23.04.2020,13:00,0,304,0,0,350,0
23.04.2020,14:00,0,310,0,0,350,0
23.04.2020,15:00,0,302,0,0,355,0
23.04.2020,16:00,0,302,0,0,352,0
23.04.2020,17:00,0,436,0,0,424,0
23.04.2020,18:00,0,488,0,0,458,0
23.04.2020,19:00,0,482,0,0,456,0
23.04.2020,20:00,0,491,0,0,444,0
23.04.2020,21:00,0,491,0,0,447,0
23.04.2020,22:00,0,493,0,0,459,0
23.04.2020,23:00,0,490,0,0,472,0
24.04.2020,00:00,0,341,0,0,385,0
24.04.2020,01:00,0,300,0,0,374,0
24.04.2020,02:00,0,306,0,0,377,0
24.04.2020,03:00,0,311,0,0,371,0
24.04.2020,04:00,0,296,0,0,348,0
24.04.2020,05:00,0,296,0,0,338,0
24.04.2020,06:00,0,411,0,0,412,0
24.04.2020,07:00,0,484,0,0,443,0
24.04.2020,08:00,0,461,0,0,439,0
24.04.2020,09:00,0,346,0,0,353,0
24.04.2020,10:00,0,307,0,0,350,0
24.04.2020,11:00,0,305,0,0,346,0
24.04.2020,12:00,0,305,0,0,341,0
24.04.2020,13:00,0,298,0,0,344,0
24.04.2020,14:00,0,297,0,0,342,0
24.04.2020,15:00,0,298,0,0,364,0
24.04.2020,16:00,0,297,0,0,344,0
24.04.2020,17:00,0,299,0,0,355,0
24.04.2020,18:00,0,298,0,0,354,0
24.04.2020,19:00,0,301,0,0,349,0
24.04.2020,20:00,0,297,0,0,344,0
24.04.2020,21:00,0,297,0,0,360,0
24.04.2020,22:00,0,296,0,0,352,0
24.04.2020,23:00,0,295,0,0,341,0
25.04.2020,00:00,0,296,0,0,342,0
25.04.2020,01:00,0,299,0,0,347,0
25.04.2020,02:00,0,309,0,0,340,0
25.04.2020,03:00,0,303,0,0,346,0
25.04.2020,04:00,0,296,0,0,370,0
25.04.2020,05:00,0,296,0,0,371,0
25.04.2020,06:00,0,296,0,0,366,0
25.04.2020,07:00,0,296,0,0,367,0
25.04.2020,08:00,0,296,0,0,374,0
25.04.2020,09:00,0,296,0,0,371,0
25.04.2020,10:00,0,296,0,0,367,0
25.04.2020,11:00,0,297,0,0,366,0
25.04.2020,12:00,0,297,0,0,379,0
25.04.2020,13:00,0,295,0,0,372,0
25.04.2020,14:00,0,295,0,0,373,0
25.04.2020,15:00,0,296,0,0,370,0
25.04.2020,16:00,0,297,0,0,369,0
25.04.2020,17:00,0,296,0,0,370,0
25.04.2020,18:00,0,316,0,0,373,0
25.04.2020,19:00,0,463,0,0,420,0
25.04.2020,20:00,0,496,0,0,459,0
25.04.2020,21:00,0,489,0,0,464,0
25.04.2020,22:00,0,440,0,0,445,0
25.04.2020,23:00,0,321,0,0,383,0
26.04.2020,00:00,0,313,0,0,367,0
26.04.2020,01:00,0,310,0,0,368,0
26.04.2020,02:00,0,304,0,0,365,0
26.04.2020,03:00,0,312,0,0,367,0
26.04.2020,04:00,0,303,0,0,368,0
26.04.2020,05:00,0,303,0,0,375,0
26.04.2020,06:00,0,302,0,0,370,0
26.04.2020,07:00,0,302,0,0,367,0
26.04.2020,08:00,0,309,0,0,373,0
26.04.2020,09:00,0,314,0,0,380,0
26.04.2020,10:00,0,315,0,0,377,0
26.04.2020,11:00,0,317,0,0,380,0
26.04.2020,12:00,0,321,0,0,383,0
26.04.2020,13:00,0,310,0,0,391,0
26.04.2020,14:00,0,323,0,0,402,0
26.04.2020,15:00,0,325,0,0,408,0
26.04.2020,16:00,0,374,0,0,437,0
26.04.2020,17:00,0,317,0,0,423,0
26.04.2020,18:00,0,410,37,0,434,0
26.04.2020,19:00,0,464,79,0,459,0
26.04.2020,20:00,0,490,116,0,468,0
26.04.2020,21:00,0,496,131,0,435,0
26.04.2020,22:00,0,483,145,0,439,0
26.04.2020,23:00,0,341,151,0,372,0
27.04.2020,00:00,0,352,158,0,357,0
27.04.2020,01:00,0,357,146,0,365,0
27.04.2020,02:00,0,312,151,0,318,0
27.04.2020,03:00,0,340,154,0,346,0
27.04.2020,04:00,0,344,149,0,349,2
27.04.2020,05:00,0,354,228,0,389,88
27.04.2020,06:00,0,368,379,0,396,124
27.04.2020,07:00,0,482,444,0,441,136
27.04.2020,08:00,0,464,475,0,439,136
27.04.2020,09:00,0,311,372,0,371,138
27.04.2020,10:00,0,318,369,0,368,138
27.04.2020,11:00,0,292,333,0,353,140
27.04.2020,12:00,0,296,328,0,361,137
27.04.2020,13:00,0,305,305,0,380,138
27.04.2020,14:00,0,308,304,0,382,147
27.04.2020,15:00,0,311,303,0,381,150
27.04.2020,16:00,0,300,304,0,344,311
27.04.2020,17:00,0,426,443,0,398,423
27.04.2020,18:00,0,482,503,0,417,474
27.04.2020,19:00,0,492,503,0,424,490
27.04.2020,20:00,0,497,504,0,387,494
27.04.2020,21:00,0,493,501,0,393,501
27.04.2020,22:00,0,484,492,0,382,488
27.04.2020,23:00,0,472,482,0,371,475
28.04.2020,00:00,0,380,410,0,404,408
28.04.2020,01:00,0,312,314,0,351,351
28.04.2020,02:00,0,302,306,0,352,310
28.04.2020,03:00,0,302,308,0,350,309
28.04.2020,04:00,0,307,312,0,383,308
28.04.2020,05:00,0,378,383,0,420,365
28.04.2020,06:00,0,452,454,0,438,468
28.04.2020,07:00,0,476,488,0,438,481
28.04.2020,08:00,0,482,503,0,448,488
28.04.2020,09:00,0,484,505,0,444,498
28.04.2020,10:00,0,483,502,0,449,495
28.04.2020,11:00,0,484,501,0,451,495
28.04.2020,12:00,0,473,485,0,444,458
28.04.2020,13:00,0,472,486,0,436,466
28.04.2020,14:00,0,479,486,0,443,463
28.04.2020,15:00,0,479,495,0,467,462
28.04.2020,16:00,0,485,494,0,455,474
28.04.2020,17:00,0,483,492,0,459,472
28.04.2020,18:00,0,479,488,0,456,467
28.04.2020,19:00,0,482,488,0,453,468
28.04.2020,20:00,0,472,478,0,432,475
28.04.2020,21:00,0,475,474,0,386,469
28.04.2020,22:00,0,436,421,0,385,411
28.04.2020,23:00,0,341,344,0,392,325
29.04.2020,00:00,0,302,300,0,339,298
29.04.2020,01:00,0,304,300,0,342,298
29.04.2020,02:00,0,299,300,0,342,296
29.04.2020,03:00,0,325,301,0,341,296
29.04.2020,04:00,0,298,299,0,347,296
29.04.2020,05:00,0,324,324,0,386,304
29.04.2020,06:00,0,426,432,0,447,415
29.04.2020,07:00,0,475,491,0,446,495
29.04.2020,08:00,0,485,496,0,436,493
29.04.2020,09:00,0,493,493,0,438,483
29.04.2020,10:00,0,495,499,0,440,495
29.04.2020,11:00,0,490,494,0,433,497
29.04.2020,12:00,0,428,429,0,407,405
29.04.2020,13:00,0,320,313,0,340,309
29.04.2020,14:00,0,325,309,0,342,305
29.04.2020,15:00,0,336,308,0,339,303
29.04.2020,16:00,0,337,324,0,339,305
29.04.2020,17:00,0,404,390,0,398,379
29.04.2020,18:00,0,488,475,0,412,464
29.04.2020,19:00,0,477,468,0,352,427
29.04.2020,20:00,0,432,475,0,381,466
29.04.2020,21:00,0,399,433,0,380,426
29.04.2020,22:00,0,211,370,0,352,334
29.04.2020,23:00,0,59,313,0,332,296
30.04.2020,00:00,0,0,313,0,334,252
30.04.2020,01:00,0,0,318,0,344,103
30.04.2020,02:00,0,0,311,0,342,0
30.04.2020,03:00,0,0,309,0,336,0
30.04.2020,04:00,0,0,309,0,346,0
30.04.2020,05:00,0,0,313,0,352,0
30.04.2020,06:00,0,0,312,0,358,0
30.04.2020,07:00,0,0,371,0,413,0
30.04.2020,08:00,0,0,435,0,417,0
30.04.2020,09:00,0,0,390,0,403,0
30.04.2020,10:00,0,0,393,0,377,0
30.04.2020,11:00,0,0,393,0,366,0
30.04.2020,12:00,0,0,424,0,355,0
30.04.2020,13:00,0,0,429,0,359,0
30.04.2020,14:00,0,0,413,0,340,0
30.04.2020,15:00,0,0,424,0,341,0
30.04.2020,16:00,0,0,330,0,353,0
30.04.2020,17:00,0,0,355,0,383,0
30.04.2020,18:00,0,0,482,0,406,0
30.04.2020,19:00,0,0,495,0,428,0
30.04.2020,20:00,0,0,497,0,392,0
30.04.2020,21:00,0,0,489,0,395,0
30.04.2020,22:00,0,0,328,0,373,0
30.04.2020,23:00,0,0,306,0,357,0
