Datum,Uhrzeit,Generation_DE SE 4[MW],Generation_DE Block 6 SE 6[MW],Generation_DE Block 5 SE 5[MW],Generation_DE Block 1 SE 1[MW],Generation_DE Block 2 SE 2[MW]
22.03.2020,20:00,0,0,0,79,79
22.03.2020,21:00,0,0,0,79,79
22.03.2020,22:00,0,0,0,79,79
22.03.2020,23:00,0,0,0,80,79
23.03.2020,00:00,0,0,0,80,79
23.03.2020,01:00,0,0,0,80,79
23.03.2020,02:00,0,0,0,80,79
23.03.2020,03:00,0,0,0,80,79
23.03.2020,04:00,0,0,0,80,79
23.03.2020,05:00,0,0,0,80,79
23.03.2020,06:00,0,0,0,80,79
23.03.2020,07:00,0,0,0,80,79
23.03.2020,08:00,0,0,0,80,79
23.03.2020,09:00,0,0,0,79,79
23.03.2020,10:00,0,0,0,79,78
23.03.2020,11:00,0,0,0,79,78
23.03.2020,12:00,0,0,0,79,78
23.03.2020,13:00,0,0,0,79,78
23.03.2020,14:00,0,0,0,79,78
23.03.2020,15:00,0,0,0,79,79
23.03.2020,16:00,0,0,0,79,79
23.03.2020,17:00,0,0,0,79,78
23.03.2020,18:00,0,0,0,79,79
23.03.2020,19:00,0,0,0,79,79
23.03.2020,20:00,0,0,0,79,79
23.03.2020,21:00,0,0,0,79,79
23.03.2020,22:00,0,0,0,79,79
23.03.2020,23:00,0,0,0,79,79
24.03.2020,00:00,0,0,0,79,79
24.03.2020,01:00,0,0,0,79,79
24.03.2020,02:00,0,0,0,79,79
24.03.2020,03:00,0,0,0,79,79
24.03.2020,04:00,0,0,0,79,79
24.03.2020,05:00,0,0,0,79,79
24.03.2020,06:00,0,0,0,79,79
24.03.2020,07:00,0,0,0,79,79
24.03.2020,08:00,0,0,0,79,79
24.03.2020,09:00,0,0,0,79,79
24.03.2020,10:00,0,0,0,79,79
24.03.2020,11:00,0,0,0,79,79
24.03.2020,12:00,0,0,0,79,79
24.03.2020,13:00,0,0,0,79,79
24.03.2020,14:00,0,0,0,79,79
24.03.2020,15:00,0,0,0,79,79
24.03.2020,16:00,0,0,0,79,79
24.03.2020,17:00,0,0,0,79,79
24.03.2020,18:00,0,0,0,79,79
24.03.2020,19:00,0,0,0,79,79
24.03.2020,20:00,0,0,0,79,79
24.03.2020,21:00,0,0,0,78,78
24.03.2020,22:00,0,0,0,78,78
24.03.2020,23:00,0,0,0,78,78
25.03.2020,00:00,0,0,0,78,78
25.03.2020,01:00,0,0,0,78,78
25.03.2020,02:00,0,0,0,78,78
25.03.2020,03:00,0,0,0,78,78
25.03.2020,04:00,0,0,0,78,78
25.03.2020,05:00,0,0,0,78,78
25.03.2020,06:00,0,0,0,79,78
25.03.2020,07:00,0,0,0,79,78
25.03.2020,08:00,0,0,0,78,78
25.03.2020,09:00,0,0,0,78,78
25.03.2020,10:00,0,0,0,78,78
25.03.2020,11:00,0,0,0,78,78
25.03.2020,12:00,0,0,0,78,78
25.03.2020,13:00,0,0,0,78,78
25.03.2020,14:00,0,0,0,78,78
25.03.2020,15:00,0,0,0,78,78
25.03.2020,16:00,0,0,0,78,78
25.03.2020,17:00,0,0,0,78,78
25.03.2020,18:00,0,0,0,78,78
25.03.2020,19:00,0,0,0,78,78
25.03.2020,20:00,0,0,0,78,78
25.03.2020,21:00,0,0,0,78,78
25.03.2020,22:00,0,0,0,78,78
25.03.2020,23:00,0,0,0,78,78
26.03.2020,00:00,0,0,0,78,79
26.03.2020,01:00,0,0,0,78,78
26.03.2020,02:00,0,0,0,78,78
26.03.2020,03:00,0,0,0,78,78
26.03.2020,04:00,0,0,0,78,78
26.03.2020,05:00,0,0,0,78,78
26.03.2020,06:00,0,0,0,78,78
26.03.2020,07:00,0,0,0,78,78
26.03.2020,08:00,0,0,0,78,78
26.03.2020,09:00,0,0,0,78,78
26.03.2020,10:00,0,0,0,78,78
26.03.2020,11:00,0,0,0,78,78
26.03.2020,12:00,0,0,0,78,78
26.03.2020,13:00,0,0,0,78,78
26.03.2020,14:00,0,0,0,78,78
26.03.2020,15:00,0,0,0,78,78
26.03.2020,16:00,0,0,0,78,78
26.03.2020,17:00,0,0,0,78,78
26.03.2020,18:00,0,0,0,78,78
26.03.2020,19:00,0,0,0,78,78
26.03.2020,20:00,0,0,0,78,78
26.03.2020,21:00,0,0,0,78,78
26.03.2020,22:00,0,0,0,78,78
26.03.2020,23:00,0,0,0,78,78
27.03.2020,00:00,0,0,0,78,78
27.03.2020,01:00,0,0,0,78,78
27.03.2020,02:00,0,0,0,78,78
27.03.2020,03:00,0,0,0,78,78
27.03.2020,04:00,0,0,0,78,78
27.03.2020,05:00,0,0,0,78,78
27.03.2020,06:00,0,0,0,78,78
27.03.2020,07:00,0,0,0,78,78
27.03.2020,08:00,0,0,0,78,78
27.03.2020,09:00,0,0,0,78,78
27.03.2020,10:00,0,0,0,78,78
27.03.2020,11:00,0,0,0,78,78
27.03.2020,12:00,0,0,0,78,78
27.03.2020,13:00,0,0,0,78,78
27.03.2020,14:00,0,0,0,78,78
27.03.2020,15:00,0,0,0,78,78
27.03.2020,16:00,0,0,0,78,78
27.03.2020,17:00,0,0,0,78,78
27.03.2020,18:00,0,0,0,78,78
27.03.2020,19:00,0,0,0,78,78
27.03.2020,20:00,0,0,0,78,78
27.03.2020,21:00,0,0,0,78,78
27.03.2020,22:00,0,0,0,78,78
27.03.2020,23:00,0,0,0,78,78
28.03.2020,00:00,0,0,0,78,78
28.03.2020,01:00,0,0,0,78,78
28.03.2020,02:00,0,0,0,78,78
28.03.2020,03:00,0,0,0,78,78
28.03.2020,04:00,0,0,0,78,78
28.03.2020,05:00,0,0,0,78,78
28.03.2020,06:00,0,0,0,78,78
28.03.2020,07:00,0,0,0,78,78
28.03.2020,08:00,0,0,0,78,78
28.03.2020,09:00,0,0,0,78,78
28.03.2020,10:00,0,0,0,78,78
28.03.2020,11:00,0,0,0,78,78
28.03.2020,12:00,0,0,0,78,78
28.03.2020,13:00,0,0,0,78,77
28.03.2020,14:00,0,0,0,78,77
28.03.2020,15:00,0,0,0,78,77
28.03.2020,16:00,0,0,0,78,77
28.03.2020,17:00,0,0,0,78,77
28.03.2020,18:00,0,0,0,78,77
28.03.2020,19:00,0,0,0,78,77
28.03.2020,20:00,0,0,0,78,77
28.03.2020,21:00,0,0,0,78,77
28.03.2020,22:00,0,0,0,78,77
28.03.2020,23:00,0,0,0,78,77
29.03.2020,00:00,0,0,0,78,77
29.03.2020,01:00,0,0,0,78,78
29.03.2020,03:00,0,0,0,78,78
29.03.2020,04:00,0,0,0,78,78
29.03.2020,05:00,0,0,0,78,78
29.03.2020,06:00,0,0,0,78,78
29.03.2020,07:00,0,0,0,78,78
29.03.2020,08:00,0,0,0,78,78
29.03.2020,09:00,0,0,0,78,78
29.03.2020,10:00,0,0,0,78,78
29.03.2020,11:00,0,0,0,78,78
29.03.2020,12:00,0,0,0,78,78
29.03.2020,13:00,0,0,0,78,78
29.03.2020,14:00,0,0,0,78,78
29.03.2020,15:00,0,0,0,78,78
29.03.2020,16:00,0,0,0,78,78
29.03.2020,17:00,0,0,0,78,78
29.03.2020,18:00,0,0,0,78,78
29.03.2020,19:00,0,0,0,78,78
29.03.2020,20:00,0,0,0,78,77
29.03.2020,21:00,0,0,0,78,77
29.03.2020,22:00,0,0,0,78,77
29.03.2020,23:00,0,0,0,78,77
30.03.2020,00:00,0,0,0,78,77
30.03.2020,01:00,0,0,0,78,77
30.03.2020,02:00,0,0,0,78,77
30.03.2020,03:00,0,0,0,78,77
30.03.2020,04:00,0,0,0,78,77
30.03.2020,05:00,0,0,0,78,77
30.03.2020,06:00,0,0,0,78,77
30.03.2020,07:00,0,0,0,78,77
30.03.2020,08:00,0,0,0,78,77
30.03.2020,09:00,0,0,0,78,77
30.03.2020,10:00,0,0,0,78,77
30.03.2020,11:00,0,0,0,78,77
30.03.2020,12:00,0,0,0,78,78
30.03.2020,13:00,0,0,0,78,79
30.03.2020,14:00,0,0,0,78,79
30.03.2020,15:00,0,0,0,78,79
30.03.2020,16:00,0,0,0,78,79
30.03.2020,17:00,0,0,0,78,79
30.03.2020,18:00,0,0,0,78,79
30.03.2020,19:00,0,0,0,78,79
30.03.2020,20:00,0,0,0,78,79
30.03.2020,21:00,0,0,0,78,79
30.03.2020,22:00,0,0,0,78,79
30.03.2020,23:00,0,0,0,78,79
31.03.2020,00:00,0,0,0,78,79
31.03.2020,01:00,0,0,0,78,79
31.03.2020,02:00,0,0,0,78,79
31.03.2020,03:00,0,0,0,78,79
31.03.2020,04:00,0,0,0,78,79
31.03.2020,05:00,0,0,0,78,78
31.03.2020,06:00,0,0,0,78,78
31.03.2020,07:00,0,0,0,78,78
31.03.2020,08:00,0,0,0,78,78
31.03.2020,09:00,0,0,0,78,78
31.03.2020,10:00,0,0,0,78,78
31.03.2020,11:00,0,0,0,78,78
31.03.2020,12:00,0,0,0,78,78
31.03.2020,13:00,0,0,0,78,78
31.03.2020,14:00,0,0,0,78,78
31.03.2020,15:00,0,0,0,78,78
31.03.2020,16:00,0,0,0,78,78
31.03.2020,17:00,0,0,0,78,78
31.03.2020,18:00,0,0,0,78,79
31.03.2020,19:00,0,0,0,78,79
31.03.2020,20:00,0,0,0,78,79
31.03.2020,21:00,0,0,0,78,79
31.03.2020,22:00,0,0,0,78,79
31.03.2020,23:00,0,0,0,78,79
01.04.2020,00:00,0,0,0,78,79
01.04.2020,01:00,0,0,0,78,79
01.04.2020,02:00,0,0,0,80,79
01.04.2020,03:00,0,0,0,80,79
01.04.2020,04:00,0,0,0,79,79
01.04.2020,05:00,0,0,0,79,79
01.04.2020,06:00,0,0,0,79,79
01.04.2020,07:00,0,0,0,79,79
01.04.2020,08:00,0,0,0,79,79
01.04.2020,09:00,0,0,0,79,79
01.04.2020,10:00,0,0,0,79,79
01.04.2020,11:00,0,0,0,79,79
01.04.2020,12:00,0,0,0,79,79
01.04.2020,13:00,0,0,0,79,79
01.04.2020,14:00,0,0,0,79,79
01.04.2020,15:00,0,0,0,79,79
01.04.2020,16:00,0,0,0,79,79
01.04.2020,17:00,0,0,0,79,79
01.04.2020,18:00,0,0,0,79,79
01.04.2020,19:00,0,0,0,79,79
01.04.2020,20:00,0,0,0,79,79
01.04.2020,21:00,0,0,0,79,79
01.04.2020,22:00,0,0,0,79,79
01.04.2020,23:00,0,0,0,79,79
02.04.2020,00:00,0,0,0,79,79
02.04.2020,01:00,0,0,0,79,79
02.04.2020,02:00,0,0,0,79,79
02.04.2020,03:00,0,0,0,79,79
02.04.2020,04:00,0,0,0,79,79
02.04.2020,05:00,0,0,0,79,78
02.04.2020,06:00,0,0,0,79,78
02.04.2020,07:00,0,0,0,79,78
02.04.2020,08:00,0,0,0,79,78
02.04.2020,09:00,0,0,0,79,78
02.04.2020,10:00,0,0,0,79,78
02.04.2020,11:00,0,0,0,79,78
02.04.2020,12:00,0,0,0,79,78
02.04.2020,13:00,0,0,0,79,78
02.04.2020,14:00,0,0,0,79,78
02.04.2020,15:00,0,0,0,79,78
02.04.2020,16:00,0,0,0,79,78
02.04.2020,17:00,0,0,0,79,78
02.04.2020,18:00,0,0,0,79,78
02.04.2020,19:00,0,0,0,79,78
02.04.2020,20:00,0,0,0,79,78
02.04.2020,21:00,0,0,0,79,78
02.04.2020,22:00,0,0,0,79,78
02.04.2020,23:00,0,0,0,79,78
03.04.2020,00:00,0,0,0,79,78
03.04.2020,01:00,0,0,0,79,78
03.04.2020,02:00,0,0,0,79,78
03.04.2020,03:00,0,0,0,79,78
03.04.2020,04:00,0,0,0,79,78
03.04.2020,05:00,0,0,0,79,78
03.04.2020,06:00,0,0,0,79,78
03.04.2020,07:00,0,0,0,79,78
03.04.2020,08:00,0,0,0,79,78
03.04.2020,09:00,0,0,0,79,78
03.04.2020,10:00,0,0,0,79,78
03.04.2020,11:00,0,0,0,79,78
03.04.2020,12:00,0,0,0,79,78
03.04.2020,13:00,0,0,0,79,78
03.04.2020,14:00,0,0,0,79,78
03.04.2020,15:00,0,0,0,79,78
03.04.2020,16:00,0,0,0,79,78
03.04.2020,17:00,0,0,0,79,78
03.04.2020,18:00,0,0,0,79,78
03.04.2020,19:00,0,0,0,79,78
03.04.2020,20:00,0,0,0,79,78
03.04.2020,21:00,0,0,0,79,78
03.04.2020,22:00,0,0,0,79,78
03.04.2020,23:00,0,0,0,79,78
04.04.2020,00:00,0,0,0,79,78
04.04.2020,01:00,0,0,0,79,78
04.04.2020,02:00,0,0,0,79,78
04.04.2020,03:00,0,0,0,79,78
04.04.2020,04:00,0,0,0,79,78
04.04.2020,05:00,0,0,0,79,78
04.04.2020,06:00,0,0,0,79,78
04.04.2020,07:00,0,0,0,79,78
04.04.2020,08:00,0,0,0,79,78
04.04.2020,09:00,0,0,0,79,78
04.04.2020,10:00,0,0,0,79,78
04.04.2020,11:00,0,0,0,79,78
04.04.2020,12:00,0,0,0,79,78
04.04.2020,13:00,0,0,0,79,78
04.04.2020,14:00,0,0,0,79,78
04.04.2020,15:00,0,0,0,79,78
04.04.2020,16:00,0,0,0,79,78
04.04.2020,17:00,0,0,0,79,78
04.04.2020,18:00,0,0,0,79,78
04.04.2020,19:00,0,0,0,79,78
04.04.2020,20:00,0,0,0,79,78
04.04.2020,21:00,0,0,0,79,78
04.04.2020,22:00,0,0,0,79,78
04.04.2020,23:00,0,0,0,79,78
05.04.2020,00:00,0,0,0,79,78
05.04.2020,01:00,0,0,0,79,78
05.04.2020,02:00,0,0,0,79,78
05.04.2020,03:00,0,0,0,79,78
05.04.2020,04:00,0,0,0,79,78
05.04.2020,05:00,0,0,0,79,78
05.04.2020,06:00,0,0,0,79,78
05.04.2020,07:00,0,0,0,79,78
05.04.2020,08:00,0,0,0,79,78
05.04.2020,09:00,0,0,0,79,78
05.04.2020,10:00,0,0,0,79,78
05.04.2020,11:00,0,0,0,79,78
05.04.2020,12:00,0,0,0,79,78
05.04.2020,13:00,0,0,0,79,78
05.04.2020,14:00,0,0,0,79,78
05.04.2020,15:00,0,0,0,79,78
05.04.2020,16:00,0,0,0,79,78
05.04.2020,17:00,0,0,0,79,78
05.04.2020,18:00,0,0,0,79,78
05.04.2020,19:00,0,0,0,79,78
05.04.2020,20:00,0,0,0,79,78
05.04.2020,21:00,0,0,0,79,78
05.04.2020,22:00,0,0,0,79,78
05.04.2020,23:00,0,0,0,79,78
06.04.2020,00:00,0,0,0,79,78
06.04.2020,01:00,0,0,0,79,78
06.04.2020,02:00,0,0,0,79,78
06.04.2020,03:00,0,0,0,79,78
06.04.2020,04:00,0,0,0,79,78
06.04.2020,05:00,0,0,0,79,78
06.04.2020,06:00,0,0,0,79,78
06.04.2020,07:00,0,0,0,79,78
06.04.2020,08:00,0,0,0,79,78
06.04.2020,09:00,0,0,0,79,78
06.04.2020,10:00,0,0,0,79,78
06.04.2020,11:00,0,0,0,79,79
06.04.2020,12:00,0,0,0,79,79
06.04.2020,13:00,0,0,0,79,79
06.04.2020,14:00,0,0,0,79,79
06.04.2020,15:00,0,0,0,79,79
06.04.2020,16:00,0,0,0,79,79
06.04.2020,17:00,0,0,0,79,79
06.04.2020,18:00,0,0,0,79,79
06.04.2020,19:00,0,0,0,79,79
06.04.2020,20:00,0,0,0,79,79
06.04.2020,21:00,0,0,0,79,79
06.04.2020,22:00,0,0,0,79,79
06.04.2020,23:00,0,0,0,79,79
07.04.2020,00:00,0,0,0,79,79
07.04.2020,01:00,0,0,0,79,79
07.04.2020,02:00,0,0,0,79,79
07.04.2020,03:00,0,0,0,79,79
07.04.2020,04:00,0,0,0,79,79
07.04.2020,05:00,0,0,0,79,79
07.04.2020,06:00,0,0,0,79,80
07.04.2020,07:00,0,0,0,79,80
07.04.2020,08:00,0,0,0,79,80
07.04.2020,09:00,0,0,0,79,80
07.04.2020,10:00,0,0,0,79,80
07.04.2020,11:00,0,0,0,80,80
07.04.2020,12:00,0,0,0,80,80
07.04.2020,13:00,0,0,0,80,80
07.04.2020,14:00,0,0,0,80,80
07.04.2020,15:00,0,0,0,80,80
07.04.2020,16:00,0,0,0,80,80
07.04.2020,17:00,0,0,0,80,80
07.04.2020,18:00,0,0,0,80,80
07.04.2020,19:00,0,0,0,80,80
07.04.2020,20:00,0,0,0,80,80
07.04.2020,21:00,0,0,0,80,80
07.04.2020,22:00,0,0,0,80,80
07.04.2020,23:00,0,0,0,80,80
08.04.2020,00:00,0,0,0,80,80
08.04.2020,01:00,0,0,0,80,80
08.04.2020,02:00,0,0,0,80,80
08.04.2020,03:00,0,0,0,80,80
08.04.2020,04:00,0,0,0,80,80
08.04.2020,05:00,0,0,0,80,80
08.04.2020,06:00,0,0,0,81,80
08.04.2020,07:00,0,0,0,82,80
08.04.2020,08:00,0,0,0,82,80
08.04.2020,09:00,0,0,0,82,80
08.04.2020,10:00,0,0,0,82,80
08.04.2020,11:00,0,0,0,82,80
08.04.2020,12:00,0,0,0,82,80
08.04.2020,13:00,0,0,0,82,80
08.04.2020,14:00,0,0,0,81,80
08.04.2020,15:00,0,0,0,79,80
08.04.2020,16:00,0,0,0,78,80
08.04.2020,17:00,0,0,0,78,79
08.04.2020,18:00,0,0,0,78,78
08.04.2020,19:00,0,0,0,78,78
08.04.2020,20:00,0,0,0,78,78
08.04.2020,21:00,0,0,0,78,78
08.04.2020,22:00,0,0,0,78,78
08.04.2020,23:00,0,0,0,78,78
09.04.2020,00:00,0,0,0,78,78
09.04.2020,01:00,0,0,0,78,78
09.04.2020,02:00,0,0,0,78,78
09.04.2020,03:00,0,0,0,78,78
09.04.2020,04:00,0,0,0,78,78
09.04.2020,05:00,0,0,0,78,78
09.04.2020,06:00,0,0,0,78,78
09.04.2020,07:00,0,0,0,78,78
09.04.2020,08:00,0,0,0,78,78
09.04.2020,09:00,0,0,0,79,79
09.04.2020,10:00,0,0,0,79,79
09.04.2020,11:00,0,0,0,78,78
09.04.2020,12:00,0,0,0,78,78
09.04.2020,13:00,0,0,0,78,78
09.04.2020,14:00,0,0,0,78,78
09.04.2020,15:00,0,0,0,78,78
09.04.2020,16:00,0,0,0,78,78
09.04.2020,17:00,0,0,0,78,78
09.04.2020,18:00,0,0,0,78,78
09.04.2020,19:00,0,0,0,78,78
09.04.2020,20:00,0,0,0,78,78
09.04.2020,21:00,0,0,0,78,78
09.04.2020,22:00,0,0,0,78,78
09.04.2020,23:00,0,0,0,78,78
10.04.2020,00:00,0,0,0,78,78
10.04.2020,01:00,0,0,0,78,78
10.04.2020,02:00,0,0,0,78,78
10.04.2020,03:00,0,0,0,78,78
10.04.2020,04:00,0,0,0,78,78
10.04.2020,05:00,0,0,0,78,78
10.04.2020,06:00,0,0,0,78,78
10.04.2020,07:00,0,0,0,78,78
10.04.2020,08:00,0,0,0,78,78
10.04.2020,09:00,0,0,0,78,78
10.04.2020,10:00,0,0,0,78,78
10.04.2020,11:00,0,0,0,78,78
10.04.2020,12:00,0,0,0,78,78
10.04.2020,13:00,0,0,0,78,78
10.04.2020,14:00,0,0,0,78,78
10.04.2020,15:00,0,0,0,78,78
10.04.2020,16:00,0,0,0,78,78
10.04.2020,17:00,0,0,0,78,79
10.04.2020,18:00,0,0,0,78,79
10.04.2020,19:00,0,0,0,78,79
10.04.2020,20:00,0,0,0,78,79
10.04.2020,21:00,0,0,0,78,79
10.04.2020,22:00,0,0,0,78,79
10.04.2020,23:00,0,0,0,78,79
11.04.2020,00:00,0,0,0,78,79
11.04.2020,01:00,0,0,0,78,79
11.04.2020,02:00,0,0,0,78,79
11.04.2020,03:00,0,0,0,78,79
11.04.2020,04:00,0,0,0,78,79
11.04.2020,05:00,0,0,0,78,79
11.04.2020,06:00,0,0,0,78,79
11.04.2020,07:00,0,0,0,78,79
11.04.2020,08:00,0,0,0,78,79
11.04.2020,09:00,0,0,0,78,79
11.04.2020,10:00,0,0,0,78,79
11.04.2020,11:00,0,0,0,78,79
11.04.2020,12:00,0,0,0,78,79
11.04.2020,13:00,0,0,0,78,79
11.04.2020,14:00,0,0,0,78,79
11.04.2020,15:00,0,0,0,78,79
11.04.2020,16:00,0,0,0,78,79
11.04.2020,17:00,0,0,0,78,79
11.04.2020,18:00,0,0,0,78,79
11.04.2020,19:00,0,0,0,78,79
11.04.2020,20:00,0,0,0,78,79
11.04.2020,21:00,0,0,0,78,79
11.04.2020,22:00,0,0,0,78,79
11.04.2020,23:00,0,0,0,78,79
12.04.2020,00:00,0,0,0,78,79
12.04.2020,01:00,0,0,0,78,79
12.04.2020,02:00,0,0,0,78,79
12.04.2020,03:00,0,0,0,78,79
12.04.2020,04:00,0,0,0,78,79
12.04.2020,05:00,0,0,0,78,79
12.04.2020,06:00,0,0,0,78,79
12.04.2020,07:00,0,0,0,78,79
12.04.2020,08:00,0,0,0,78,79
12.04.2020,09:00,0,0,0,78,79
12.04.2020,10:00,0,0,0,78,79
12.04.2020,11:00,0,0,0,78,79
12.04.2020,12:00,0,0,0,78,79
12.04.2020,13:00,0,0,0,78,79
12.04.2020,14:00,0,0,0,78,79
12.04.2020,15:00,0,0,0,78,79
12.04.2020,16:00,0,0,0,78,79
12.04.2020,17:00,0,0,0,78,79
12.04.2020,18:00,0,0,0,78,79
12.04.2020,19:00,0,0,0,78,79
12.04.2020,20:00,0,0,0,78,79
12.04.2020,21:00,0,0,0,78,80
12.04.2020,22:00,0,0,0,79,80
12.04.2020,23:00,0,0,0,79,80
13.04.2020,00:00,0,0,0,79,80
13.04.2020,01:00,0,0,0,79,80
13.04.2020,02:00,0,0,0,79,80
13.04.2020,03:00,0,0,0,79,80
13.04.2020,04:00,0,0,0,79,80
13.04.2020,05:00,0,0,0,79,80
13.04.2020,06:00,0,0,0,79,80
13.04.2020,07:00,0,0,0,79,80
13.04.2020,08:00,0,0,0,79,80
13.04.2020,09:00,0,0,0,79,80
13.04.2020,10:00,0,0,0,78,78
13.04.2020,11:00,0,0,0,78,77
13.04.2020,12:00,0,0,0,78,77
13.04.2020,13:00,0,0,0,78,77
13.04.2020,14:00,0,0,0,78,77
13.04.2020,15:00,0,0,0,78,77
13.04.2020,16:00,0,0,0,78,77
13.04.2020,17:00,0,0,0,78,77
13.04.2020,18:00,0,0,0,78,77
13.04.2020,19:00,0,0,0,78,77
13.04.2020,20:00,0,0,0,78,77
13.04.2020,21:00,0,0,0,78,77
13.04.2020,22:00,0,0,0,78,77
13.04.2020,23:00,0,0,0,78,77
14.04.2020,00:00,0,0,0,78,77
14.04.2020,01:00,0,0,0,78,77
14.04.2020,02:00,0,0,0,78,77
14.04.2020,03:00,0,0,0,78,77
14.04.2020,04:00,0,0,0,78,77
14.04.2020,05:00,0,0,0,78,77
14.04.2020,06:00,0,0,0,78,77
14.04.2020,07:00,0,0,0,78,77
14.04.2020,08:00,0,0,0,78,77
14.04.2020,09:00,0,0,0,78,77
14.04.2020,10:00,0,0,0,78,77
14.04.2020,11:00,0,0,0,78,77
14.04.2020,12:00,0,0,0,78,77
14.04.2020,13:00,0,0,0,78,77
14.04.2020,14:00,0,0,0,78,77
14.04.2020,15:00,0,0,0,78,77
14.04.2020,16:00,0,0,0,78,77
14.04.2020,17:00,0,0,0,78,77
14.04.2020,18:00,0,0,0,78,77
14.04.2020,19:00,0,0,0,78,77
14.04.2020,20:00,0,0,0,78,77
14.04.2020,21:00,0,0,0,78,77
14.04.2020,22:00,0,0,0,78,77
14.04.2020,23:00,0,0,0,78,77
15.04.2020,00:00,0,0,0,78,77
15.04.2020,01:00,0,0,0,78,77
15.04.2020,02:00,0,0,0,78,77
15.04.2020,03:00,0,0,0,78,77
15.04.2020,04:00,0,0,0,78,77
15.04.2020,05:00,0,0,0,78,77
15.04.2020,06:00,0,0,0,78,77
15.04.2020,07:00,0,0,0,78,77
15.04.2020,08:00,0,0,0,78,77
15.04.2020,09:00,0,0,0,78,78
15.04.2020,10:00,0,0,0,82,77
15.04.2020,11:00,0,0,0,82,78
15.04.2020,12:00,0,0,0,76,79
15.04.2020,13:00,0,0,0,71,80
15.04.2020,14:00,0,0,0,57,80
15.04.2020,15:00,0,0,0,50,81
15.04.2020,16:00,0,0,0,27,88
15.04.2020,17:00,0,0,0,1,93
15.04.2020,18:00,0,0,0,0,95
15.04.2020,19:00,0,0,0,0,96
15.04.2020,20:00,0,0,0,0,96
15.04.2020,21:00,0,0,0,0,96
15.04.2020,22:00,0,0,0,0,96
15.04.2020,23:00,0,0,0,0,96
16.04.2020,00:00,0,0,0,0,97
16.04.2020,01:00,0,0,0,0,97
16.04.2020,02:00,0,0,0,0,97
16.04.2020,03:00,0,0,0,0,97
16.04.2020,04:00,0,0,0,0,97
16.04.2020,05:00,0,0,0,0,97
16.04.2020,06:00,0,0,0,0,96
16.04.2020,07:00,0,0,0,0,97
16.04.2020,08:00,0,0,0,0,97
16.04.2020,09:00,0,0,0,0,97
16.04.2020,10:00,0,0,0,0,97
16.04.2020,11:00,0,0,0,0,97
16.04.2020,12:00,0,0,0,0,98
16.04.2020,13:00,0,0,0,0,99
16.04.2020,14:00,0,0,0,0,100
16.04.2020,15:00,0,0,0,0,100
16.04.2020,16:00,0,0,0,0,100
16.04.2020,17:00,0,0,0,0,100
16.04.2020,18:00,0,0,0,0,100
16.04.2020,19:00,0,0,0,0,100
16.04.2020,20:00,0,0,0,0,99
16.04.2020,21:00,0,0,0,0,99
16.04.2020,22:00,0,0,0,0,100
16.04.2020,23:00,0,0,0,0,100
17.04.2020,00:00,0,0,0,0,100
17.04.2020,01:00,0,0,0,0,100
17.04.2020,02:00,0,0,0,0,100
17.04.2020,03:00,0,0,0,0,99
17.04.2020,04:00,0,0,0,0,99
17.04.2020,05:00,0,0,0,0,99
17.04.2020,06:00,0,0,0,0,99
17.04.2020,07:00,0,0,0,0,100
17.04.2020,08:00,0,0,0,0,99
17.04.2020,09:00,0,0,0,0,98
17.04.2020,10:00,0,0,0,0,98
17.04.2020,11:00,0,0,0,0,99
17.04.2020,12:00,0,0,0,0,99
17.04.2020,13:00,0,0,0,0,100
17.04.2020,14:00,0,0,0,0,100
17.04.2020,15:00,0,0,0,0,99
17.04.2020,16:00,0,0,0,0,99
17.04.2020,17:00,0,0,0,0,99
17.04.2020,18:00,0,0,0,0,99
17.04.2020,19:00,0,0,0,0,99
17.04.2020,20:00,0,0,0,0,99
17.04.2020,21:00,0,0,0,0,99
17.04.2020,22:00,0,0,0,0,98
17.04.2020,23:00,0,0,0,0,98
18.04.2020,00:00,0,0,0,0,98
18.04.2020,01:00,0,0,0,0,97
18.04.2020,02:00,0,0,0,0,97
18.04.2020,03:00,0,0,0,0,97
18.04.2020,04:00,0,0,0,0,97
18.04.2020,05:00,0,0,0,0,97
18.04.2020,06:00,0,0,0,0,97
18.04.2020,07:00,0,0,0,0,96
18.04.2020,08:00,0,0,0,0,96
18.04.2020,09:00,0,0,0,0,95
18.04.2020,10:00,0,0,0,0,94
18.04.2020,11:00,0,0,0,0,94
18.04.2020,12:00,0,0,0,0,94
18.04.2020,13:00,0,0,0,0,94
18.04.2020,14:00,0,0,0,0,94
18.04.2020,15:00,0,0,0,0,94
18.04.2020,16:00,0,0,0,0,94
18.04.2020,17:00,0,0,0,0,94
18.04.2020,18:00,0,0,0,0,94
18.04.2020,19:00,0,0,0,0,94
18.04.2020,20:00,0,0,0,0,94
18.04.2020,21:00,0,0,0,0,94
18.04.2020,22:00,0,0,0,0,95
18.04.2020,23:00,0,0,0,0,100
19.04.2020,00:00,0,0,0,0,100
19.04.2020,01:00,0,0,0,0,100
19.04.2020,02:00,0,0,0,0,100
19.04.2020,03:00,0,0,0,0,99
19.04.2020,04:00,0,0,0,0,99
19.04.2020,05:00,0,0,0,0,99
19.04.2020,06:00,0,0,0,0,99
19.04.2020,07:00,0,0,0,0,100
19.04.2020,08:00,0,0,0,0,100
19.04.2020,09:00,0,0,0,0,99
